user_id,signup_date,device_type,acquisition_channel,region,kyc_completed,referral_source
3845,2025-05-26,iOS,Social,North,0,
3846,2025-02-19,Android,Social,West,0,
3847,2025-06-22,Android,Referral,South,1,PromoCode
3848,2025-05-05,iOS,Paid,East,0,
3849,2024-04-05,Android,Social,East,1,
3850,2024-07-16,Android,Organic,South,0,
3851,2025-01-08,Android,Referral,North,1,Friend
3852,2024-08-19,Android,Organic,North,1,
3853,2024-04-26,iOS,Organic,West,1,
3854,2024-08-12,iOS,Paid,East,0,
3855,2024-08-04,Android,Referral,North,0,PromoCode
3856,2024-03-02,Android,Organic,West,1,
3857,2025-02-09,iOS,Organic,North,0,
3858,2024-03-08,Android,Paid,South,1,
3859,2024-10-05,iOS,Paid,South,1,
3860,2024-05-25,Android,Referral,South,0,PromoCode
3861,2024-12-01,Android,Organic,West,1,
3862,2024-10-16,Android,Paid,East,1,
3863,2024-03-15,Android,Organic,South,1,
3864,2024-09-27,Android,Organic,South,0,
3865,2024-07-30,Android,Paid,North,0,
3866,2024-06-13,Android,Referral,South,0,PromoCode
3867,2024-07-03,Android,Organic,East,0,
3868,2025-01-31,Android,Organic,West,0,
3869,2024-01-05,Android,Paid,South,1,
3870,2025-01-29,Android,Organic,West,0,
3871,2024-03-22,Android,Organic,West,0,
3872,2024-04-06,Android,Paid,East,0,
3873,2025-05-06,iOS,Organic,North,0,
3874,2024-08-30,iOS,Organic,North,0,
3875,2024-07-16,Android,Social,West,1,
3876,2025-01-01,Android,Referral,South,1,Influencer
3877,2024-10-27,Android,Referral,West,0,PromoCode
3878,2025-03-14,iOS,Paid,North,0,
3879,2024-06-07,Android,Referral,South,1,Friend
3880,2024-12-14,Android,Social,North,0,
3881,2025-04-16,iOS,Referral,East,0,PromoCode
3882,2025-04-19,Android,Organic,North,1,
3883,2024-08-19,Android,Paid,South,1,
3884,2024-09-08,Android,Paid,South,1,
3885,2025-06-29,iOS,Paid,West,1,
3886,2024-07-22,Android,Paid,South,1,
3887,2024-08-19,iOS,Social,East,1,
3888,2024-10-17,iOS,Referral,North,1,Friend
3889,2024-09-16,Android,Organic,West,0,
3890,2024-08-25,Android,Organic,West,1,
3891,2024-07-14,Android,Paid,South,0,
3892,2024-12-11,iOS,Organic,East,0,
3893,2025-05-28,iOS,Organic,West,1,
3894,2024-07-16,Android,Organic,East,1,
3895,2025-04-24,iOS,Organic,East,1,
3896,2024-11-09,Android,Social,North,0,
3897,2024-04-02,Android,Organic,North,1,
3898,2024-11-25,Web,Organic,North,1,
3899,2024-12-07,iOS,Organic,East,0,
3900,2025-02-18,Android,Paid,North,1,
3901,2025-05-29,iOS,Organic,West,0,
3902,2024-01-09,Web,Referral,West,0,Friend
3903,2024-09-27,iOS,Organic,South,0,
3904,2024-06-20,iOS,Paid,East,0,
3905,2024-01-04,iOS,Social,North,1,
3906,2024-05-11,Android,Organic,West,0,
3907,2024-01-09,iOS,Paid,East,1,
3908,2025-06-11,Android,Paid,East,0,
3909,2024-11-11,iOS,Referral,North,1,PromoCode
3910,2025-06-28,Android,Paid,East,1,
3911,2024-01-09,iOS,Paid,North,0,
3912,2025-01-14,Android,Referral,North,1,Friend
3913,2024-04-22,Android,Paid,North,1,
3914,2024-04-19,Android,Organic,East,1,
3915,2025-05-07,Web,Organic,East,1,
3916,2024-03-12,Web,Referral,North,1,PromoCode
3917,2025-05-06,Android,Social,East,1,
3918,2025-04-03,Web,Social,North,0,
3919,2025-04-05,iOS,Social,South,1,
3920,2024-11-05,iOS,Referral,East,0,Influencer
3921,2024-03-02,Android,Referral,East,0,PromoCode
3922,2025-01-10,Web,Referral,South,0,PromoCode
3923,2024-08-16,Android,Paid,South,1,
3924,2024-05-04,iOS,Paid,South,1,
3925,2024-05-09,iOS,Organic,North,0,
3926,2024-11-27,iOS,Organic,North,0,
3927,2025-03-10,iOS,Referral,West,1,Friend
3928,2025-01-24,Android,Paid,South,0,
3929,2024-10-21,Android,Organic,West,0,
3930,2025-05-20,Android,Organic,North,1,
3931,2025-04-06,Android,Social,East,1,
3932,2025-04-11,Android,Referral,South,0,Friend
3933,2024-08-27,iOS,Paid,East,1,
3934,2024-09-07,iOS,Paid,North,1,
3935,2025-07-05,Android,Paid,South,1,
3936,2025-01-08,Android,Organic,West,0,
3937,2025-06-06,Android,Paid,West,0,
3938,2024-01-31,Android,Referral,North,0,Friend
3939,2025-01-20,Android,Organic,East,1,
3940,2025-04-01,iOS,Organic,North,1,
3941,2025-03-27,Android,Organic,East,0,
3942,2024-12-03,iOS,Paid,North,1,
3943,2025-05-16,Android,Organic,West,1,
3944,2025-06-23,iOS,Paid,East,1,
3945,2024-11-21,iOS,Paid,North,1,
3946,2025-02-23,Web,Social,South,1,
3947,2025-06-27,iOS,Paid,West,0,
3948,2024-09-29,Web,Organic,West,1,
3949,2025-04-17,iOS,Paid,South,1,
3950,2024-08-16,iOS,Referral,North,0,Friend
3951,2025-02-03,Android,Organic,East,1,
3952,2024-10-28,Android,Referral,West,0,Influencer
3953,2024-12-16,Android,Social,North,0,
3954,2024-06-03,iOS,Organic,South,0,
3955,2024-05-02,Android,Referral,East,1,PromoCode
3956,2025-06-11,iOS,Social,North,1,
3957,2025-05-13,Web,Paid,North,0,
3958,2024-03-02,Android,Referral,West,1,Influencer
3959,2025-01-12,Android,Organic,West,1,
3960,2024-05-22,Web,Organic,East,1,
3961,2025-01-07,Android,Referral,North,0,PromoCode
3962,2025-04-13,iOS,Referral,South,0,Influencer
3963,2025-06-03,Android,Social,South,1,
3964,2024-01-22,iOS,Organic,East,1,
3965,2025-03-03,Android,Paid,North,1,
3966,2024-12-09,iOS,Organic,West,1,
3967,2024-12-15,Android,Organic,North,1,
3968,2024-01-19,Android,Paid,West,0,
3969,2025-04-19,Android,Organic,South,1,
3970,2024-10-17,Android,Organic,East,0,
3971,2024-07-28,Web,Organic,East,0,
3972,2025-06-10,iOS,Organic,East,0,
3973,2025-06-22,Android,Social,West,1,
3974,2024-05-09,Android,Referral,South,1,Friend
3975,2024-03-03,Android,Organic,South,0,
3976,2024-03-22,iOS,Social,East,0,
3977,2024-11-04,iOS,Referral,East,0,Friend
3978,2025-06-21,Android,Social,West,1,
3979,2024-12-14,iOS,Organic,West,1,
3980,2024-08-15,iOS,Paid,North,1,
3981,2024-10-17,Web,Social,West,1,
3982,2025-03-01,Web,Organic,North,0,
3983,2024-12-29,iOS,Social,East,0,
3984,2024-04-17,iOS,Social,South,1,
3985,2024-09-26,Android,Social,West,0,
3986,2025-06-04,iOS,Organic,South,0,
3987,2025-02-09,Android,Organic,West,0,
3988,2025-01-06,Android,Organic,West,1,
3989,2024-09-11,Android,Social,North,1,
3990,2025-05-29,iOS,Organic,West,0,
3991,2024-01-05,Android,Paid,East,1,
3992,2024-11-16,Android,Paid,South,0,
3993,2024-12-16,Android,Organic,West,1,
3994,2024-05-08,Android,Organic,South,1,
3995,2024-10-25,Android,Paid,South,0,
3996,2025-04-08,iOS,Social,South,1,
3997,2024-12-28,iOS,Organic,West,1,
3998,2025-03-25,Android,Social,North,0,
3999,2024-06-06,iOS,Referral,South,0,Influencer
4000,2024-04-08,iOS,Referral,South,1,PromoCode
4001,2024-08-02,Android,Referral,West,0,Friend
4002,2024-09-11,iOS,Organic,West,1,
4003,2025-05-08,Web,Paid,East,1,
4004,2025-01-26,Android,Referral,East,0,Friend
4005,2025-04-10,Android,Organic,North,0,
4006,2024-06-14,Web,Paid,North,1,
4007,2025-03-31,iOS,Organic,North,0,
4008,2024-10-25,Android,Referral,North,1,PromoCode
4009,2024-08-01,Android,Paid,South,1,
4010,2025-05-17,Android,Paid,West,1,
4011,2024-03-22,iOS,Organic,East,1,
4012,2024-07-08,Android,Social,South,1,
4013,2024-12-05,Android,Organic,West,1,
4014,2024-07-18,iOS,Referral,West,1,PromoCode
4015,2024-11-03,Android,Paid,South,1,
4016,2024-01-23,Android,Referral,South,1,Influencer
4017,2025-03-29,Android,Organic,East,1,
4018,2025-06-18,iOS,Referral,North,0,PromoCode
4019,2025-01-14,Android,Organic,North,1,
4020,2024-12-24,iOS,Paid,East,0,
4021,2024-10-10,Android,Referral,East,0,PromoCode
4022,2024-03-26,Android,Referral,North,0,PromoCode
4023,2025-03-17,Android,Referral,South,1,Influencer
4024,2025-05-27,Android,Social,North,0,
4025,2025-07-01,iOS,Organic,West,1,
4026,2025-06-03,Android,Social,West,1,
4027,2024-04-01,iOS,Organic,East,0,
4028,2024-07-31,Android,Referral,North,1,Influencer
4029,2024-03-09,Web,Paid,North,1,
4030,2025-06-22,iOS,Paid,West,1,
4031,2024-12-07,iOS,Organic,North,0,
4032,2025-05-08,Android,Paid,East,0,
4033,2024-11-09,Android,Organic,East,1,
4034,2025-02-05,Android,Organic,West,0,
4035,2024-02-19,Web,Organic,North,0,
4036,2024-03-19,Android,Paid,North,0,
4037,2025-04-09,iOS,Organic,West,1,
4038,2024-01-19,iOS,Organic,South,0,
4039,2024-06-24,Android,Organic,South,1,
4040,2024-10-26,iOS,Organic,North,1,
4041,2024-07-22,iOS,Social,East,1,
4042,2024-04-27,iOS,Social,South,0,
4043,2024-10-06,Android,Organic,North,1,
4044,2025-02-04,Android,Referral,South,0,PromoCode
4045,2024-10-23,Android,Referral,West,0,Influencer
4046,2024-04-14,iOS,Paid,South,0,
4047,2024-03-29,iOS,Referral,South,0,Friend
4048,2025-01-16,Android,Organic,West,1,
4049,2025-05-09,Web,Paid,East,1,
4050,2024-08-25,Android,Organic,North,1,
4051,2024-06-07,iOS,Organic,East,0,
4052,2024-06-15,Web,Referral,East,1,Friend
4053,2025-01-10,iOS,Paid,South,0,
4054,2025-01-02,iOS,Organic,North,1,
4055,2025-01-16,Android,Paid,South,0,
4056,2024-03-02,Android,Referral,West,1,Friend
4057,2024-11-01,iOS,Social,East,1,
4058,2025-04-17,Android,Referral,East,0,Influencer
4059,2024-06-22,Android,Paid,West,1,
4060,2024-01-21,iOS,Paid,North,1,
4061,2024-02-10,Android,Organic,East,1,
4062,2024-04-07,Web,Organic,East,1,
4063,2024-10-06,iOS,Organic,North,1,
4064,2024-02-23,iOS,Paid,South,1,
4065,2025-03-12,iOS,Paid,West,1,
4066,2024-03-02,iOS,Social,North,1,
4067,2024-06-07,iOS,Referral,West,1,Friend
4068,2025-04-07,iOS,Organic,West,1,
4069,2025-02-13,Android,Organic,East,0,
4070,2024-06-21,iOS,Organic,North,0,
4071,2025-03-21,iOS,Referral,West,1,Friend
4072,2024-04-14,Android,Referral,South,1,Influencer
4073,2024-04-06,Android,Social,West,0,
4074,2025-05-27,iOS,Paid,East,1,
4075,2025-06-13,Android,Social,South,0,
4076,2025-01-12,Web,Paid,South,1,
4077,2024-03-18,Web,Social,North,1,
4078,2024-03-07,Android,Referral,South,1,PromoCode
4079,2024-09-20,iOS,Referral,North,1,PromoCode
4080,2024-06-19,Android,Paid,North,1,
4081,2024-01-03,iOS,Referral,South,0,Friend
4082,2024-03-18,Android,Paid,North,1,
4083,2024-07-15,iOS,Organic,North,0,
4084,2025-07-02,Android,Organic,South,1,
4085,2025-03-06,Android,Paid,East,1,
4086,2024-09-04,Android,Paid,West,1,
4087,2024-11-19,Android,Organic,North,1,
4088,2024-06-12,Android,Organic,North,1,
4089,2024-08-11,Android,Organic,South,1,
4090,2024-12-10,Android,Paid,West,0,
4091,2024-12-07,iOS,Organic,West,0,
4092,2024-06-06,iOS,Organic,North,1,
4093,2024-03-05,iOS,Organic,South,1,
4094,2025-01-17,Web,Organic,East,1,
4095,2024-02-08,Android,Social,West,1,
4096,2024-07-21,Android,Organic,East,1,
4097,2025-02-01,Android,Referral,South,1,Influencer
4098,2024-10-31,iOS,Paid,East,1,
4099,2025-02-15,Web,Social,South,1,
4100,2024-09-30,Android,Organic,North,1,
4101,2025-03-16,Android,Organic,East,1,
4102,2025-06-29,Android,Organic,North,1,
4103,2024-01-02,iOS,Organic,North,0,
4104,2024-02-13,iOS,Referral,South,1,PromoCode
4105,2025-05-20,Android,Organic,East,0,
4106,2025-01-24,Android,Organic,West,0,
4107,2024-03-01,iOS,Social,East,1,
4108,2025-03-12,iOS,Paid,West,1,
4109,2024-06-15,Android,Organic,North,0,
4110,2025-03-30,iOS,Organic,North,0,
4111,2024-11-10,Android,Organic,South,1,
4112,2024-02-29,iOS,Social,West,1,
4113,2024-05-22,iOS,Social,East,0,
4114,2024-02-08,Android,Social,South,1,
4115,2024-01-01,Android,Social,South,0,
4116,2025-05-27,iOS,Paid,South,1,
4117,2024-12-08,Android,Organic,East,1,
4118,2024-05-19,iOS,Paid,South,1,
4119,2025-01-20,iOS,Referral,East,1,PromoCode
4120,2024-08-05,iOS,Social,South,0,
4121,2024-08-03,Android,Paid,West,1,
4122,2025-01-01,Android,Paid,North,0,
4123,2024-01-23,iOS,Social,West,1,
4124,2024-12-30,Android,Organic,West,1,
4125,2025-05-16,iOS,Social,South,0,
4126,2024-12-17,iOS,Organic,West,1,
4127,2025-01-19,Android,Paid,West,0,
4128,2024-03-14,iOS,Organic,West,1,
4129,2024-09-06,Android,Referral,South,1,Friend
4130,2025-06-10,Android,Paid,East,1,
4131,2024-06-28,Web,Organic,North,1,
4132,2024-10-02,Web,Social,North,0,
4133,2024-12-03,Android,Referral,East,1,Friend
4134,2024-01-01,Web,Referral,East,1,PromoCode
4135,2025-01-08,Android,Organic,West,0,
4136,2025-04-26,Android,Social,North,0,
4137,2024-08-20,Android,Organic,East,1,
4138,2025-03-26,Web,Organic,West,1,
4139,2024-02-07,Android,Organic,North,1,
4140,2024-01-13,Android,Paid,South,1,
4141,2024-10-28,Android,Social,South,1,
4142,2024-09-26,iOS,Organic,North,0,
4143,2024-10-01,Android,Organic,North,1,
4144,2025-04-17,Android,Social,South,0,
4145,2024-05-19,Android,Referral,South,1,Friend
4146,2024-07-31,iOS,Referral,North,0,Influencer
4147,2024-10-15,iOS,Organic,West,1,
4148,2025-04-29,Android,Referral,East,1,Friend
4149,2024-01-18,iOS,Organic,East,1,
4150,2025-03-15,Android,Social,North,0,
4151,2025-05-03,iOS,Paid,East,1,
4152,2024-01-25,Android,Referral,South,0,PromoCode
4153,2024-03-27,Android,Organic,South,1,
4154,2024-07-30,Android,Organic,East,1,
4155,2024-05-07,iOS,Organic,North,1,
4156,2025-03-22,iOS,Organic,South,0,
4157,2024-08-24,Android,Organic,West,1,
4158,2024-10-09,iOS,Referral,West,1,Influencer
4159,2024-01-17,Android,Organic,South,1,
4160,2025-02-12,Android,Referral,South,1,Friend
4161,2024-07-09,Android,Organic,East,1,
4162,2024-11-03,iOS,Organic,North,1,
4163,2024-09-07,iOS,Referral,East,1,PromoCode
4164,2025-07-04,Android,Referral,North,1,Influencer
4165,2024-06-17,Android,Paid,West,0,
4166,2024-04-07,Android,Organic,West,1,
4167,2024-10-07,Android,Referral,North,1,PromoCode
4168,2024-06-09,Android,Paid,East,1,
4169,2024-06-19,Android,Organic,South,0,
4170,2024-04-26,Android,Referral,North,0,Influencer
4171,2025-01-22,Android,Paid,East,1,
4172,2024-12-21,Android,Organic,West,1,
4173,2024-09-02,Android,Social,South,1,
4174,2025-03-23,Android,Referral,West,0,PromoCode
4175,2025-03-11,iOS,Organic,North,0,
4176,2024-09-23,Android,Paid,West,1,
4177,2025-03-17,iOS,Organic,West,1,
4178,2024-01-11,Android,Social,North,0,
4179,2025-05-07,Android,Referral,South,0,Influencer
4180,2024-07-01,Android,Organic,North,1,
4181,2025-07-03,Android,Organic,East,0,
4182,2024-05-17,Android,Organic,North,1,
4183,2025-04-27,Web,Paid,North,0,
4184,2025-02-17,Android,Referral,South,1,Friend
4185,2024-08-10,Android,Organic,East,0,
4186,2025-03-03,iOS,Organic,West,1,
4187,2024-11-26,Android,Organic,West,0,
4188,2024-12-18,iOS,Organic,West,0,
4189,2024-01-07,Android,Organic,West,0,
4190,2025-05-23,Web,Paid,South,1,
4191,2024-11-30,Android,Referral,East,1,Friend
4192,2024-04-25,Android,Social,South,0,
4193,2024-02-12,iOS,Social,North,0,
4194,2025-02-23,Android,Paid,East,1,
4195,2025-05-21,Android,Referral,East,1,PromoCode
4196,2024-09-06,iOS,Social,West,1,
4197,2025-01-19,Android,Organic,West,1,
4198,2024-03-17,Android,Organic,West,0,
4199,2024-03-20,iOS,Organic,West,0,
4200,2025-05-25,Android,Paid,North,0,
4201,2025-01-07,iOS,Referral,West,1,Influencer
4202,2025-03-18,Web,Organic,South,1,
4203,2025-04-30,Android,Paid,East,0,
4204,2024-02-23,Android,Paid,North,0,
4205,2025-04-17,Android,Organic,North,1,
4206,2025-02-16,Android,Organic,East,0,
4207,2025-04-21,Web,Organic,East,0,
4208,2024-05-01,Android,Organic,East,1,
4209,2024-10-01,Android,Social,North,0,
4210,2024-12-03,iOS,Social,South,0,
4211,2024-11-27,iOS,Social,South,1,
4212,2024-09-03,Android,Referral,East,1,Friend
4213,2024-01-04,Android,Referral,North,1,PromoCode
4214,2024-01-17,iOS,Referral,West,0,PromoCode
4215,2025-04-10,Web,Referral,North,1,Influencer
4216,2024-01-22,iOS,Referral,East,1,Influencer
4217,2025-04-20,Android,Paid,North,0,
4218,2024-02-15,Android,Organic,North,1,
4219,2025-06-24,Android,Referral,North,1,PromoCode
4220,2024-02-03,Android,Organic,West,1,
4221,2024-01-29,Web,Paid,East,1,
4222,2024-11-20,iOS,Paid,East,1,
4223,2024-03-15,Web,Organic,East,1,
4224,2024-01-09,Android,Social,South,1,
4225,2024-07-06,iOS,Organic,South,0,
4226,2024-01-30,iOS,Organic,East,1,
4227,2024-03-27,iOS,Organic,North,0,
4228,2024-02-24,Android,Social,North,0,
4229,2024-08-18,Android,Paid,East,1,
4230,2024-06-01,iOS,Referral,West,1,Influencer
4231,2024-05-31,Android,Social,West,0,
4232,2025-04-16,Web,Organic,North,1,
4233,2024-08-26,Android,Organic,North,0,
4234,2025-01-18,iOS,Organic,South,1,
4235,2024-08-26,iOS,Referral,West,0,Friend
4236,2024-06-11,iOS,Referral,North,1,Influencer
4237,2025-03-29,Android,Organic,North,1,
4238,2025-01-01,Web,Organic,East,1,
4239,2025-02-20,iOS,Organic,South,0,
4240,2024-06-04,Android,Referral,West,1,PromoCode
4241,2024-10-16,iOS,Organic,West,1,
4242,2024-10-21,Android,Organic,South,1,
4243,2025-01-31,Android,Organic,North,1,
4244,2024-11-29,Android,Referral,West,1,Friend
4245,2024-08-03,iOS,Referral,West,0,PromoCode
4246,2024-10-21,Android,Paid,West,0,
4247,2024-02-20,iOS,Referral,East,1,PromoCode
4248,2024-09-19,Android,Paid,South,1,
4249,2024-01-02,Android,Social,West,1,
4250,2025-03-13,Web,Organic,South,1,
4251,2024-07-20,iOS,Referral,North,0,Friend
4252,2024-07-13,Web,Paid,South,0,
4253,2024-02-11,Android,Organic,East,1,
4254,2024-03-16,Android,Referral,East,1,Influencer
4255,2025-02-21,iOS,Organic,South,1,
4256,2024-01-24,iOS,Organic,East,0,
4257,2024-01-19,Android,Organic,West,0,
4258,2025-04-04,Android,Organic,East,0,
4259,2024-12-10,iOS,Paid,North,1,
4260,2024-08-21,Android,Paid,South,1,
4261,2024-05-28,iOS,Referral,South,1,Influencer
4262,2024-04-16,Android,Referral,North,1,Friend
4263,2024-11-22,Android,Organic,North,1,
4264,2024-09-03,Web,Paid,North,1,
4265,2024-04-08,Android,Social,North,1,
4266,2024-07-26,Android,Organic,West,1,
4267,2024-11-13,iOS,Paid,East,1,
4268,2024-01-03,Android,Referral,East,1,PromoCode
4269,2025-05-07,Android,Referral,West,0,Influencer
4270,2024-07-14,iOS,Organic,North,1,
4271,2025-04-02,Android,Organic,South,0,
4272,2024-09-25,Android,Paid,South,0,
4273,2024-10-21,Android,Social,South,0,
4274,2025-03-06,Android,Organic,North,1,
4275,2024-05-28,iOS,Social,West,1,
4276,2024-10-17,iOS,Organic,West,0,
4277,2024-05-04,Android,Organic,West,0,
4278,2024-08-12,iOS,Paid,East,1,
4279,2024-10-15,Web,Referral,East,1,Friend
4280,2025-06-25,Android,Organic,East,1,
4281,2024-09-22,iOS,Organic,East,1,
4282,2024-10-08,Android,Social,South,1,
4283,2024-08-03,iOS,Social,South,0,
4284,2025-04-22,Web,Organic,West,1,
4285,2025-04-27,Android,Organic,East,0,
4286,2024-04-23,Android,Referral,West,0,PromoCode
4287,2024-11-16,Android,Referral,North,0,Influencer
4288,2024-12-11,Android,Organic,East,1,
4289,2024-02-25,Android,Social,East,1,
4290,2024-06-28,iOS,Organic,West,1,
4291,2024-12-27,Android,Referral,West,1,PromoCode
4292,2024-12-04,Android,Paid,North,1,
4293,2024-07-18,iOS,Paid,West,0,
4294,2024-02-16,Android,Organic,East,0,
4295,2024-12-31,Web,Referral,South,1,Influencer
4296,2025-01-13,iOS,Social,North,0,
4297,2024-10-24,Android,Paid,North,1,
4298,2025-06-15,Android,Paid,East,0,
4299,2024-07-06,Android,Organic,South,1,
4300,2025-05-19,iOS,Social,West,1,
4301,2025-02-25,Android,Social,West,0,
4302,2024-09-05,iOS,Referral,South,1,PromoCode
4303,2024-06-01,iOS,Paid,South,0,
4304,2025-02-19,Android,Social,East,1,
4305,2025-01-07,iOS,Organic,West,0,
4306,2025-04-10,Android,Paid,East,0,
4307,2024-04-05,Web,Paid,West,0,
4308,2024-02-15,Android,Paid,West,1,
4309,2024-07-14,iOS,Social,South,1,
4310,2025-05-22,Android,Referral,East,0,PromoCode
4311,2025-03-04,iOS,Organic,South,1,
4312,2024-06-23,Android,Organic,East,0,
4313,2024-04-25,Android,Organic,West,0,
4314,2024-03-12,Android,Paid,North,1,
4315,2024-07-20,Android,Organic,North,0,
4316,2024-02-12,iOS,Organic,East,1,
4317,2024-03-06,iOS,Referral,East,1,Friend
4318,2024-05-17,Android,Social,South,0,
4319,2024-07-21,Android,Social,West,1,
4320,2024-12-13,Android,Social,North,1,
4321,2024-04-19,Android,Referral,South,1,PromoCode
4322,2024-02-27,Android,Organic,East,0,
4323,2024-10-14,Android,Social,West,1,
4324,2024-05-24,Android,Organic,South,1,
4325,2024-10-10,Android,Referral,South,0,Influencer
4326,2024-11-04,Web,Paid,East,0,
4327,2024-05-15,Android,Social,West,0,
4328,2024-01-26,Android,Paid,North,0,
4329,2024-04-23,iOS,Organic,South,1,
4330,2024-06-13,iOS,Paid,East,0,
4331,2025-05-06,Android,Organic,South,0,
4332,2024-03-21,iOS,Social,East,0,
4333,2024-01-12,iOS,Paid,East,1,
4334,2024-06-30,Android,Paid,East,1,
4335,2024-10-17,Android,Social,West,1,
4336,2024-01-21,Android,Referral,North,0,Friend
4337,2025-02-26,Android,Organic,West,1,
4338,2025-02-16,Android,Organic,North,0,
4339,2024-09-20,iOS,Paid,East,1,
4340,2024-08-31,Android,Social,North,0,
4341,2025-01-26,Android,Referral,West,0,PromoCode
4342,2024-11-19,Android,Social,South,0,
4343,2024-03-29,Android,Organic,West,0,
4344,2024-02-20,iOS,Organic,West,0,
4345,2024-02-03,Android,Organic,West,1,
4346,2024-02-14,Web,Referral,West,1,PromoCode
4347,2024-02-27,Android,Organic,West,0,
4348,2024-07-25,Android,Organic,North,1,
4349,2024-06-23,iOS,Paid,North,1,
4350,2024-01-09,Android,Paid,South,0,
4351,2024-02-01,Android,Referral,West,0,Influencer
4352,2024-09-27,iOS,Paid,West,0,
4353,2024-01-21,Android,Paid,South,1,
4354,2025-05-18,iOS,Paid,South,1,
4355,2024-09-28,Web,Social,East,0,
4356,2024-07-13,Android,Organic,South,0,
4357,2024-04-10,Android,Organic,South,1,
4358,2024-11-30,Android,Organic,South,1,
4359,2024-04-19,Android,Organic,East,1,
4360,2025-04-04,iOS,Social,North,0,
4361,2025-01-17,iOS,Organic,East,1,
4362,2024-05-23,Android,Social,North,1,
4363,2024-12-25,Android,Organic,South,0,
4364,2025-05-10,Android,Social,East,1,
4365,2024-04-17,Android,Referral,East,0,Influencer
4366,2024-03-18,iOS,Paid,North,0,
4367,2025-02-01,Android,Referral,East,1,PromoCode
4368,2024-11-28,iOS,Organic,East,0,
4369,2024-11-27,iOS,Paid,West,1,
4370,2025-04-15,iOS,Organic,North,0,
4371,2024-01-11,Android,Paid,East,1,
4372,2025-02-13,iOS,Referral,East,0,Friend
4373,2024-06-28,iOS,Organic,South,1,
4374,2024-04-04,iOS,Social,West,0,
4375,2024-05-03,Android,Organic,West,0,
4376,2025-06-11,Android,Paid,South,1,
4377,2024-08-26,iOS,Social,South,1,
4378,2024-06-03,Android,Referral,South,1,Influencer
4379,2025-06-17,Android,Referral,South,1,PromoCode
4380,2024-04-16,Web,Referral,West,1,Influencer
4381,2024-08-09,Android,Social,East,0,
4382,2024-03-27,Android,Organic,East,1,
4383,2025-02-22,Android,Referral,South,1,Friend
4384,2024-12-12,iOS,Paid,North,1,
4385,2025-01-26,Android,Organic,South,1,
4386,2024-02-21,iOS,Organic,East,1,
4387,2024-09-07,Android,Organic,North,1,
4388,2024-01-30,Android,Paid,South,1,
4389,2025-02-14,iOS,Social,North,0,
4390,2025-03-10,Android,Referral,South,1,PromoCode
4391,2025-02-08,Web,Paid,West,0,
4392,2025-02-17,Android,Organic,East,0,
4393,2025-02-24,Android,Organic,South,1,
4394,2024-11-03,Android,Organic,North,1,
4395,2025-02-16,Android,Referral,East,0,Friend
4396,2025-05-27,Web,Organic,South,0,
4397,2024-04-06,iOS,Paid,South,1,
4398,2025-03-09,Android,Social,South,1,
4399,2024-08-24,Android,Referral,South,0,Friend
4400,2024-08-21,iOS,Referral,West,0,Influencer
4401,2024-02-13,Android,Referral,East,1,Friend
4402,2025-03-26,Android,Organic,West,1,
4403,2025-06-02,Web,Organic,East,0,
4404,2024-07-13,Web,Social,South,0,
4405,2024-01-01,Web,Referral,East,0,Friend
4406,2025-01-15,iOS,Paid,North,1,
4407,2025-06-27,iOS,Organic,East,1,
4408,2024-02-14,Android,Referral,North,0,PromoCode
4409,2024-10-18,Android,Organic,North,1,
4410,2024-05-02,Android,Organic,West,0,
4411,2024-06-05,iOS,Organic,East,0,
4412,2024-08-04,iOS,Paid,South,1,
4413,2024-09-19,iOS,Organic,East,1,
4414,2024-01-10,Web,Organic,West,1,
4415,2024-09-14,iOS,Referral,North,1,Friend
4416,2024-09-01,Web,Paid,North,0,
4417,2024-01-02,Android,Paid,West,1,
4418,2024-10-16,iOS,Paid,West,1,
4419,2024-05-23,Android,Social,East,0,
4420,2024-06-15,Android,Organic,North,1,
4421,2024-02-19,Web,Organic,West,1,
4422,2024-02-22,iOS,Referral,East,1,Friend
4423,2024-05-30,Android,Organic,East,1,
4424,2024-09-01,Android,Paid,South,1,
4425,2025-05-30,iOS,Paid,North,0,
4426,2025-05-10,iOS,Social,East,1,
4427,2025-02-12,Web,Social,West,1,
4428,2025-02-15,Android,Social,North,0,
4429,2025-06-05,Android,Organic,West,1,
4430,2025-03-29,Android,Social,West,1,
4431,2025-06-22,Android,Organic,East,0,
4432,2024-04-12,Android,Referral,East,1,Friend
4433,2024-10-01,Web,Referral,South,1,Friend
4434,2024-12-05,Android,Organic,West,1,
4435,2025-01-03,Android,Referral,East,1,Friend
4436,2025-02-26,Android,Organic,South,0,
4437,2024-06-15,Android,Organic,North,1,
4438,2024-06-25,iOS,Social,South,0,
4439,2024-06-12,iOS,Organic,South,1,
4440,2024-10-16,iOS,Organic,West,1,
4441,2025-05-24,Android,Paid,North,0,
4442,2024-10-23,Android,Social,West,0,
4443,2024-09-11,Android,Organic,West,0,
4444,2024-10-06,Android,Organic,South,0,
4445,2024-06-02,iOS,Social,South,0,
4446,2024-11-10,Android,Organic,East,1,
4447,2024-05-21,iOS,Organic,South,1,
4448,2024-12-18,Android,Referral,East,1,Influencer
4449,2024-09-29,iOS,Paid,West,1,
4450,2024-06-09,Web,Social,South,1,
