transaction_id,user_id,transaction_date,amount,category,payment_method,status
15377,3701,2024-11-07,2042.55,recharge,UPI,success
15378,3701,2025-02-14,810.08,investment,UPI,failed
15379,3701,2024-09-01,1641.97,bill_pay,NetBanking,success
15380,3701,2024-05-27,5111.1,investment,UPI,success
15381,3701,2025-02-12,196.87,recharge,UPI,success
15382,3701,2025-04-13,1960.8,recharge,Card,success
15383,3701,2024-10-01,289.43,recharge,Card,success
15384,3702,2025-04-28,846.98,shopping,UPI,success
15385,3702,2025-02-07,1554.92,shopping,UPI,success
15386,3702,2025-05-26,172.25,bill_pay,Card,success
15387,3702,2024-12-04,940.97,recharge,UPI,success
15388,3702,2024-12-13,2261.02,bill_pay,UPI,success
15389,3702,2024-12-17,1232.11,recharge,UPI,success
15390,3702,2024-11-28,2001.09,shopping,Wallet,success
15391,3702,2025-01-19,3449.75,shopping,Card,success
15392,3702,2025-03-16,226.25,bill_pay,UPI,success
15393,3702,2025-01-25,313.22,recharge,NetBanking,success
15394,3702,2025-06-25,1565.14,shopping,UPI,success
15395,3702,2025-03-13,144.49,recharge,NetBanking,success
15396,3702,2025-04-20,452.36,shopping,UPI,success
15397,3702,2024-12-07,320.27,investment,UPI,success
15398,3704,2024-07-09,596.94,recharge,UPI,success
15399,3704,2024-12-10,773.35,shopping,UPI,success
15400,3704,2024-09-22,672.99,bill_pay,UPI,success
15401,3704,2025-06-07,538.71,recharge,Wallet,success
15402,3704,2024-10-20,1110.1,investment,UPI,success
15403,3704,2024-09-25,148.32,shopping,UPI,success
15404,3704,2025-06-19,631.62,recharge,UPI,success
15405,3704,2025-01-24,2115.95,bill_pay,Card,success
15406,3704,2025-03-12,3077.1,recharge,UPI,success
15407,3704,2024-09-17,726.37,recharge,Card,success
15408,3704,2025-02-08,1345.32,recharge,UPI,success
15409,3704,2025-04-23,172.01,bill_pay,UPI,success
15410,3704,2025-01-04,223.88,recharge,UPI,success
15411,3705,2025-05-10,391.83,shopping,UPI,success
15412,3705,2025-06-01,3848.14,recharge,UPI,success
15413,3705,2025-05-01,763.64,shopping,UPI,success
15414,3705,2025-06-20,498.23,recharge,Card,success
15415,3705,2025-04-14,525.14,recharge,UPI,success
15416,3705,2025-06-22,1519.02,shopping,UPI,success
15417,3705,2025-05-24,235.86,shopping,UPI,success
15418,3705,2025-07-04,677.15,recharge,NetBanking,success
15419,3705,2025-04-15,3456.5,recharge,UPI,success
15420,3705,2025-06-22,5406.03,recharge,Wallet,success
15421,3705,2025-04-26,1132.97,investment,UPI,success
15422,3705,2025-05-01,1149.7,recharge,UPI,success
15423,3705,2025-04-18,4200.08,bill_pay,Card,success
15424,3705,2025-04-23,1991.08,bill_pay,UPI,failed
15425,3705,2025-07-01,1393.09,recharge,Card,success
15426,3705,2025-04-22,2917.43,recharge,Card,success
15427,3705,2025-06-20,554.64,recharge,UPI,success
15428,3705,2025-05-29,3460.31,investment,UPI,success
15429,3707,2024-03-04,241.33,shopping,Card,success
15430,3707,2024-11-12,1855.34,shopping,UPI,success
15431,3707,2024-02-27,1098.02,recharge,Card,success
15432,3707,2024-05-17,401.26,recharge,Card,success
15433,3707,2025-02-09,119.48,shopping,UPI,success
15434,3707,2024-04-10,498.57,investment,Card,success
15435,3707,2024-11-16,485.42,recharge,UPI,success
15436,3711,2025-04-27,4663.96,investment,UPI,success
15437,3711,2025-01-28,532.77,recharge,Card,success
15438,3711,2025-01-06,157.1,shopping,Card,success
15439,3711,2025-01-08,864.92,investment,NetBanking,success
15440,3711,2025-01-24,1072.95,recharge,UPI,success
15441,3711,2025-03-25,3759.2,investment,Card,success
15442,3711,2025-01-21,459.89,shopping,UPI,success
15443,3711,2025-01-30,4062.0,bill_pay,UPI,success
15444,3711,2025-01-04,3190.49,shopping,UPI,success
15445,3711,2025-05-06,1113.17,investment,UPI,success
15446,3711,2025-05-30,1771.33,recharge,UPI,success
15447,3711,2025-03-26,2204.85,investment,Card,success
15448,3711,2025-02-14,2683.16,bill_pay,NetBanking,success
15449,3711,2025-04-14,1592.83,recharge,UPI,success
15450,3711,2025-02-03,263.17,recharge,UPI,failed
15451,3712,2025-03-29,2341.59,recharge,Card,success
15452,3712,2024-05-19,940.77,recharge,UPI,success
15453,3713,2025-05-24,2254.55,recharge,Card,success
15454,3713,2025-05-02,1356.22,investment,UPI,failed
15455,3713,2025-04-29,2788.2,recharge,UPI,success
15456,3714,2025-04-17,847.35,recharge,UPI,success
15457,3714,2025-02-08,1035.57,investment,Card,success
15458,3714,2025-03-05,2647.95,recharge,NetBanking,success
15459,3714,2025-04-02,533.94,recharge,UPI,success
15460,3714,2025-06-01,240.15,investment,UPI,success
15461,3714,2025-03-15,1670.41,bill_pay,Card,success
15462,3714,2025-03-12,1177.64,recharge,Card,success
15463,3714,2025-01-23,286.17,bill_pay,UPI,success
15464,3714,2025-05-24,4422.22,recharge,Card,success
15465,3714,2025-02-17,2554.42,bill_pay,UPI,success
15466,3714,2025-05-24,2124.14,recharge,UPI,success
15467,3714,2025-03-14,3191.83,bill_pay,Card,success
15468,3714,2025-03-24,774.6,recharge,UPI,success
15469,3714,2025-04-30,4395.42,investment,UPI,failed
15470,3714,2025-02-28,801.12,bill_pay,Card,success
15471,3716,2024-06-17,1647.99,investment,UPI,success
15472,3716,2024-08-28,1562.36,recharge,Card,success
15473,3716,2025-03-12,235.48,recharge,UPI,success
15474,3716,2025-06-05,1918.15,recharge,UPI,success
15475,3716,2024-12-30,147.88,recharge,UPI,success
15476,3716,2025-02-15,684.17,bill_pay,UPI,success
15477,3716,2024-10-22,1336.3,investment,UPI,success
15478,3716,2025-03-13,1826.26,investment,UPI,success
15479,3716,2024-07-18,1030.06,recharge,Card,success
15480,3716,2024-03-12,7924.64,bill_pay,UPI,success
15481,3716,2025-06-27,531.83,shopping,UPI,failed
15482,3716,2025-05-17,718.74,recharge,NetBanking,success
15483,3716,2024-04-25,2891.59,recharge,Card,success
15484,3716,2024-07-24,2191.61,shopping,UPI,success
15485,3716,2024-10-03,112.34,recharge,Card,failed
15486,3720,2025-05-16,700.48,bill_pay,Card,success
15487,3720,2025-04-20,2921.24,bill_pay,Card,success
15488,3720,2024-08-15,658.13,bill_pay,NetBanking,success
15489,3720,2024-12-12,375.5,recharge,Card,success
15490,3720,2024-07-03,1552.5,shopping,NetBanking,failed
15491,3720,2024-07-22,976.29,recharge,UPI,success
15492,3720,2024-05-29,1754.7,recharge,UPI,success
15493,3720,2024-06-18,1546.98,bill_pay,Card,failed
15494,3720,2024-05-28,5349.42,shopping,Card,failed
15495,3720,2025-06-09,1228.19,bill_pay,UPI,success
15496,3720,2025-03-18,5100.1,investment,UPI,failed
15497,3720,2025-05-24,1693.58,recharge,UPI,success
15498,3720,2025-04-20,506.66,bill_pay,UPI,success
15499,3720,2025-01-22,1142.38,shopping,UPI,success
15500,3720,2025-02-19,3147.95,shopping,NetBanking,success
15501,3720,2024-09-05,928.91,recharge,UPI,success
15502,3720,2025-05-03,6344.16,shopping,NetBanking,success
15503,3722,2025-06-30,491.99,bill_pay,Wallet,success
15504,3722,2025-06-29,1705.4,recharge,UPI,success
15505,3722,2025-07-02,530.32,investment,UPI,success
15506,3722,2025-06-30,2341.68,bill_pay,Wallet,success
15507,3722,2025-07-06,400.61,recharge,Card,success
15508,3722,2025-07-06,153.67,shopping,UPI,success
15509,3722,2025-07-06,1708.1,bill_pay,Card,success
15510,3722,2025-07-02,1290.48,recharge,Card,success
15511,3722,2025-07-04,454.87,shopping,UPI,success
15512,3722,2025-07-06,2051.66,recharge,NetBanking,success
15513,3722,2025-07-03,423.18,bill_pay,UPI,success
15514,3722,2025-07-01,765.26,investment,UPI,success
15515,3722,2025-07-06,1089.02,bill_pay,Wallet,failed
15516,3722,2025-07-01,2179.12,shopping,Wallet,success
15517,3722,2025-07-06,3343.74,investment,Card,success
15518,3722,2025-07-03,333.79,recharge,UPI,success
15519,3722,2025-07-04,1064.79,recharge,Card,success
15520,3723,2025-04-06,175.45,investment,UPI,failed
15521,3723,2024-11-03,444.33,recharge,UPI,success
15522,3723,2025-03-26,3065.37,bill_pay,UPI,success
15523,3723,2025-05-28,1684.87,bill_pay,UPI,success
15524,3723,2025-03-11,235.3,recharge,NetBanking,success
15525,3723,2025-02-21,2393.7,bill_pay,UPI,success
15526,3723,2025-03-18,1420.15,shopping,UPI,success
15527,3723,2024-12-10,191.98,shopping,UPI,success
15528,3724,2025-06-26,724.86,bill_pay,UPI,success
15529,3724,2025-03-25,314.28,shopping,Card,success
15530,3724,2025-03-11,353.71,shopping,UPI,success
15531,3724,2025-06-19,1245.48,shopping,Card,success
15532,3724,2025-05-29,1356.36,recharge,Card,success
15533,3724,2024-12-20,832.61,investment,Card,success
15534,3724,2025-05-10,4103.27,investment,UPI,success
15535,3724,2025-01-28,536.77,bill_pay,UPI,success
15536,3730,2024-07-08,5885.53,recharge,Wallet,success
15537,3730,2024-10-08,1191.47,recharge,Card,success
15538,3730,2024-12-28,1166.36,recharge,UPI,success
15539,3730,2024-11-26,496.47,shopping,UPI,success
15540,3730,2024-11-13,2754.22,recharge,UPI,success
15541,3730,2025-06-12,1314.44,investment,Wallet,success
15542,3730,2024-06-24,235.52,recharge,Card,success
15543,3730,2025-01-25,5107.69,recharge,Card,success
15544,3730,2024-08-12,4500.53,investment,UPI,failed
15545,3731,2025-06-02,513.59,shopping,UPI,success
15546,3731,2025-02-17,1379.73,recharge,UPI,success
15547,3731,2024-07-27,2009.42,recharge,Wallet,success
15548,3731,2025-03-20,1829.75,recharge,UPI,success
15549,3731,2024-04-09,1097.34,recharge,UPI,success
15550,3731,2025-06-29,4891.39,recharge,UPI,success
15551,3731,2024-03-20,728.37,recharge,Card,success
15552,3731,2024-08-01,208.84,bill_pay,NetBanking,success
15553,3731,2024-07-09,216.19,bill_pay,UPI,success
15554,3731,2025-02-17,2503.82,bill_pay,UPI,success
15555,3731,2025-01-30,474.53,bill_pay,UPI,success
15556,3731,2025-03-10,408.36,investment,UPI,failed
15557,3731,2025-04-11,1528.97,bill_pay,UPI,success
15558,3731,2024-07-23,847.96,bill_pay,UPI,success
15559,3731,2024-08-20,180.77,investment,UPI,success
15560,3733,2024-11-12,1165.97,bill_pay,Card,success
15561,3733,2024-11-21,7430.25,shopping,Card,success
15562,3733,2024-08-12,291.35,investment,UPI,success
15563,3733,2024-11-04,2255.22,recharge,UPI,failed
15564,3733,2025-03-03,2072.92,shopping,UPI,success
15565,3733,2024-09-27,6151.94,shopping,UPI,success
15566,3733,2024-11-07,1550.66,shopping,UPI,success
15567,3733,2024-12-14,850.64,recharge,UPI,success
15568,3733,2024-11-05,343.51,investment,Card,success
15569,3733,2025-05-29,2421.53,bill_pay,NetBanking,success
15570,3733,2025-02-05,296.55,investment,NetBanking,success
15571,3733,2025-01-07,209.24,shopping,UPI,success
15572,3733,2024-10-14,925.11,recharge,NetBanking,success
15573,3733,2025-05-31,2676.12,shopping,Card,success
15574,3733,2025-06-06,1987.05,shopping,UPI,success
15575,3733,2025-04-07,199.77,investment,UPI,success
15576,3733,2024-10-21,233.17,recharge,NetBanking,success
15577,3733,2025-03-27,1374.86,shopping,NetBanking,success
15578,3733,2024-10-07,376.69,shopping,UPI,success
15579,3733,2024-08-05,1251.0,shopping,NetBanking,success
15580,3735,2024-11-21,1994.85,recharge,UPI,success
15581,3735,2025-02-18,3236.3,investment,UPI,success
15582,3735,2025-06-22,4390.6,shopping,UPI,success
15583,3735,2024-11-25,15460.48,investment,UPI,success
15584,3735,2024-08-12,1142.64,investment,Card,success
15585,3735,2024-12-05,1375.56,recharge,UPI,success
15586,3735,2024-08-06,1441.21,bill_pay,Card,failed
15587,3735,2025-06-14,1326.07,shopping,NetBanking,success
15588,3735,2024-10-07,1915.48,recharge,UPI,success
15589,3735,2024-11-30,2642.84,shopping,UPI,success
15590,3735,2024-11-19,5766.13,recharge,UPI,failed
15591,3737,2024-04-22,200.54,investment,Card,success
15592,3737,2024-02-13,143.94,bill_pay,Card,success
15593,3737,2024-07-28,1931.5,bill_pay,Card,success
15594,3737,2024-10-14,804.98,shopping,UPI,success
15595,3737,2024-07-18,1340.55,shopping,UPI,success
15596,3737,2024-08-09,471.63,recharge,UPI,success
15597,3737,2025-06-22,2140.46,bill_pay,NetBanking,success
15598,3737,2024-02-14,2136.02,shopping,UPI,success
15599,3737,2024-10-28,1384.57,shopping,UPI,failed
15600,3737,2025-03-09,770.38,investment,UPI,success
15601,3737,2025-06-11,2944.79,recharge,Card,success
15602,3737,2024-10-26,1081.53,investment,Card,success
15603,3737,2024-11-16,3507.89,investment,UPI,success
15604,3737,2025-05-16,2486.44,bill_pay,UPI,success
15605,3738,2025-05-21,2161.84,recharge,UPI,success
15606,3738,2025-05-19,1585.03,bill_pay,UPI,success
15607,3738,2025-05-27,1854.18,investment,NetBanking,success
15608,3738,2025-05-28,5106.42,bill_pay,UPI,failed
15609,3738,2025-07-05,828.32,recharge,UPI,success
15610,3738,2025-06-27,102.18,shopping,UPI,success
15611,3738,2025-07-03,965.48,recharge,NetBanking,success
15612,3738,2025-06-23,571.34,recharge,NetBanking,success
15613,3738,2025-07-02,2455.66,bill_pay,Wallet,failed
15614,3738,2025-05-20,2123.13,shopping,NetBanking,success
15615,3738,2025-06-18,313.24,bill_pay,Card,success
15616,3738,2025-05-23,1132.45,investment,Card,success
15617,3738,2025-06-22,2168.35,recharge,UPI,success
15618,3738,2025-06-26,168.68,bill_pay,UPI,success
15619,3738,2025-06-09,542.33,shopping,UPI,success
15620,3738,2025-07-04,286.87,recharge,Card,success
15621,3738,2025-06-25,913.32,shopping,UPI,success
15622,3738,2025-06-24,3797.69,shopping,UPI,success
15623,3743,2025-03-12,1076.13,bill_pay,Card,success
15624,3743,2025-02-22,3343.64,bill_pay,UPI,failed
15625,3743,2024-12-31,220.26,investment,UPI,success
15626,3743,2025-06-02,2645.49,bill_pay,UPI,success
15627,3743,2025-05-05,155.73,bill_pay,UPI,success
15628,3743,2025-06-30,720.89,recharge,UPI,success
15629,3745,2024-07-31,1276.09,bill_pay,NetBanking,success
15630,3745,2024-07-01,703.07,recharge,UPI,success
15631,3745,2024-09-27,1808.21,recharge,UPI,success
15632,3745,2025-05-22,620.85,shopping,UPI,success
15633,3745,2024-11-08,229.19,bill_pay,UPI,success
15634,3745,2024-08-19,133.44,recharge,UPI,success
15635,3748,2025-05-08,1203.61,investment,NetBanking,failed
15636,3748,2025-04-20,5552.1,recharge,UPI,success
15637,3748,2025-04-23,1237.76,recharge,UPI,success
15638,3748,2025-04-21,1504.63,shopping,UPI,success
15639,3748,2025-06-29,914.44,recharge,Card,success
15640,3748,2025-04-20,481.54,bill_pay,UPI,success
15641,3748,2025-04-16,1006.79,bill_pay,NetBanking,success
15642,3748,2025-05-27,5076.06,recharge,Card,failed
15643,3748,2025-05-16,2316.21,shopping,UPI,success
15644,3748,2025-05-23,1206.64,investment,Card,success
15645,3748,2025-06-04,5155.33,shopping,Wallet,success
15646,3748,2025-06-28,1188.77,shopping,Card,success
15647,3748,2025-04-10,2512.79,shopping,NetBanking,success
15648,3748,2025-06-05,1479.81,recharge,UPI,success
15649,3748,2025-04-23,471.67,bill_pay,NetBanking,success
15650,3748,2025-04-17,926.23,recharge,UPI,success
15651,3748,2025-06-16,690.65,bill_pay,UPI,success
15652,3748,2025-06-17,990.35,recharge,Card,success
15653,3748,2025-05-23,3033.75,recharge,NetBanking,failed
15654,3751,2025-07-06,1068.66,bill_pay,UPI,success
15655,3751,2025-07-06,889.55,investment,UPI,success
15656,3751,2025-07-06,1277.18,shopping,UPI,success
15657,3751,2025-07-06,2105.21,investment,UPI,success
15658,3751,2025-07-04,811.56,investment,UPI,success
15659,3751,2025-07-04,872.52,recharge,Card,success
15660,3751,2025-07-06,991.11,bill_pay,UPI,success
15661,3751,2025-07-06,619.4,recharge,UPI,success
15662,3751,2025-07-06,5411.26,recharge,UPI,success
15663,3751,2025-07-04,516.27,investment,UPI,success
15664,3751,2025-07-05,996.69,shopping,Wallet,success
15665,3751,2025-07-04,772.73,recharge,UPI,success
15666,3751,2025-07-05,747.03,shopping,UPI,success
15667,3751,2025-07-04,3409.0,recharge,NetBanking,failed
15668,3751,2025-07-04,748.32,investment,Card,success
15669,3751,2025-07-06,202.62,shopping,Card,success
15670,3751,2025-07-06,953.79,recharge,Card,failed
15671,3751,2025-07-05,2181.23,shopping,UPI,failed
15672,3751,2025-07-05,1366.27,recharge,Card,success
15673,3751,2025-07-04,629.37,shopping,UPI,success
15674,3752,2024-10-17,329.31,bill_pay,NetBanking,success
15675,3752,2024-09-20,803.1,investment,UPI,success
15676,3752,2025-01-08,533.16,bill_pay,NetBanking,success
15677,3752,2024-10-06,879.9,recharge,UPI,success
15678,3752,2024-10-11,636.84,bill_pay,UPI,success
15679,3752,2024-11-12,220.18,bill_pay,NetBanking,success
15680,3752,2025-05-30,3999.59,shopping,Wallet,success
15681,3752,2024-10-22,263.77,shopping,Card,success
15682,3752,2024-03-04,2115.21,investment,Card,success
15683,3752,2025-04-13,262.14,shopping,UPI,success
15684,3752,2025-01-04,720.09,investment,Wallet,success
15685,3752,2024-10-07,1727.53,recharge,UPI,success
15686,3752,2024-04-19,3619.67,recharge,Card,success
15687,3752,2024-02-05,260.8,recharge,Card,failed
15688,3752,2025-06-26,2110.12,recharge,UPI,success
15689,3752,2025-06-22,4598.27,bill_pay,Card,success
15690,3752,2025-01-03,447.7,bill_pay,UPI,success
15691,3752,2025-02-20,429.67,shopping,Card,success
15692,3752,2024-07-13,733.69,investment,Card,success
15693,3752,2024-04-18,668.81,recharge,UPI,failed
15694,3757,2025-07-02,1730.7,shopping,UPI,failed
15695,3757,2025-07-01,459.6,bill_pay,Card,success
15696,3757,2025-06-27,532.09,recharge,UPI,success
15697,3757,2025-06-26,714.16,bill_pay,UPI,success
15698,3757,2025-06-24,481.47,bill_pay,UPI,success
15699,3757,2025-07-06,482.38,bill_pay,Card,success
15700,3757,2025-06-24,575.38,investment,UPI,success
15701,3757,2025-06-25,468.62,bill_pay,Card,success
15702,3757,2025-06-24,206.92,recharge,NetBanking,success
15703,3757,2025-07-06,743.35,recharge,Card,success
15704,3757,2025-07-05,4747.93,shopping,UPI,success
15705,3757,2025-07-05,3722.6,recharge,UPI,success
15706,3757,2025-07-05,1108.49,recharge,UPI,failed
15707,3757,2025-07-03,1415.49,recharge,UPI,success
15708,3758,2025-01-07,125.23,recharge,UPI,success
15709,3758,2025-05-17,270.5,shopping,UPI,success
15710,3758,2025-04-24,136.96,investment,UPI,success
15711,3758,2024-12-29,284.14,investment,Card,success
15712,3758,2025-03-05,4567.28,shopping,Card,success
15713,3758,2025-06-02,2292.66,bill_pay,Wallet,success
15714,3758,2025-06-20,3974.99,bill_pay,UPI,success
15715,3759,2025-01-12,689.88,recharge,UPI,success
15716,3759,2024-11-18,3732.7,recharge,Card,success
15717,3759,2025-06-15,206.72,bill_pay,UPI,success
15718,3759,2024-12-01,2662.02,shopping,UPI,success
15719,3759,2024-12-11,1178.26,recharge,Card,success
15720,3759,2025-03-04,513.42,recharge,UPI,success
15721,3762,2025-05-29,606.26,recharge,UPI,success
15722,3762,2025-05-30,764.91,recharge,UPI,success
15723,3762,2025-06-24,4845.89,investment,UPI,success
15724,3762,2025-05-16,4581.96,recharge,NetBanking,success
15725,3762,2025-06-03,260.61,recharge,Card,success
15726,3762,2025-06-27,2831.54,shopping,Card,success
15727,3762,2025-04-24,536.99,bill_pay,Card,success
15728,3762,2025-06-02,344.67,recharge,UPI,success
15729,3762,2025-05-29,192.32,recharge,UPI,success
15730,3762,2025-05-20,8288.01,recharge,UPI,success
15731,3762,2025-04-17,1013.47,shopping,UPI,success
15732,3762,2025-06-26,1215.52,recharge,UPI,success
15733,3762,2025-05-15,1451.05,bill_pay,Card,success
15734,3762,2025-05-08,258.33,bill_pay,UPI,success
15735,3762,2025-04-27,712.86,investment,NetBanking,success
15736,3762,2025-06-21,436.27,recharge,UPI,success
15737,3765,2025-07-04,480.2,shopping,UPI,success
15738,3765,2025-06-30,201.99,investment,UPI,success
15739,3765,2025-06-30,1607.85,shopping,Card,success
15740,3765,2025-06-04,136.52,shopping,Card,success
15741,3765,2025-06-28,1908.89,bill_pay,NetBanking,success
15742,3765,2025-06-08,5201.11,recharge,Card,success
15743,3765,2025-07-02,635.2,recharge,UPI,success
15744,3765,2025-07-04,909.05,investment,Wallet,success
15745,3765,2025-06-23,2653.5,bill_pay,Card,success
15746,3765,2025-07-05,393.98,shopping,UPI,success
15747,3765,2025-06-21,996.46,recharge,UPI,success
15748,3765,2025-06-16,391.43,bill_pay,UPI,success
15749,3765,2025-06-08,5510.62,bill_pay,Card,success
15750,3765,2025-06-29,1720.73,investment,UPI,failed
15751,3765,2025-06-08,1034.77,investment,Card,failed
15752,3765,2025-06-27,8869.74,recharge,UPI,success
15753,3765,2025-06-10,1779.41,bill_pay,Wallet,failed
15754,3765,2025-06-09,527.92,shopping,UPI,success
15755,3765,2025-07-03,2758.46,shopping,Wallet,success
15756,3765,2025-07-03,131.98,bill_pay,UPI,failed
15757,3768,2025-01-04,1683.57,recharge,NetBanking,success
15758,3768,2024-07-16,203.32,shopping,UPI,success
15759,3768,2024-06-12,1122.79,bill_pay,Card,success
15760,3768,2025-03-11,2954.63,investment,NetBanking,failed
15761,3768,2024-07-10,1697.28,bill_pay,UPI,success
15762,3768,2024-06-01,1328.47,recharge,Card,success
15763,3768,2025-05-20,1726.18,investment,UPI,success
15764,3768,2024-09-02,3599.11,shopping,UPI,success
15765,3768,2025-05-06,606.54,shopping,Card,success
15766,3768,2024-05-11,1174.35,shopping,UPI,success
15767,3768,2025-04-12,3310.63,shopping,UPI,success
15768,3768,2025-01-01,4108.63,shopping,Wallet,success
15769,3770,2024-12-29,867.7,bill_pay,UPI,success
15770,3770,2024-09-17,1322.73,investment,NetBanking,failed
15771,3770,2024-12-16,1159.03,bill_pay,UPI,success
15772,3770,2024-10-06,2551.15,bill_pay,Card,success
15773,3770,2025-01-03,435.64,shopping,Card,success
15774,3770,2025-05-03,424.63,recharge,UPI,success
15775,3770,2025-01-25,1041.13,recharge,UPI,success
15776,3770,2024-11-23,5677.21,shopping,NetBanking,success
15777,3770,2025-02-18,1008.0,bill_pay,UPI,success
15778,3770,2025-02-14,290.59,recharge,Card,success
15779,3770,2025-04-10,1667.46,recharge,UPI,success
15780,3770,2025-06-13,196.46,recharge,Card,failed
15781,3770,2025-02-07,2216.02,bill_pay,NetBanking,success
15782,3770,2024-10-02,2892.98,recharge,Card,success
15783,3770,2025-05-27,762.86,recharge,UPI,success
15784,3770,2025-01-21,1214.07,bill_pay,Card,success
15785,3770,2025-05-08,1885.51,bill_pay,Card,success
15786,3770,2024-12-23,708.78,shopping,UPI,success
15787,3770,2024-09-25,1608.58,recharge,Wallet,failed
15788,3770,2024-10-19,1566.05,bill_pay,Card,success
15789,3771,2025-05-01,990.17,recharge,UPI,success
15790,3771,2025-07-04,1438.83,bill_pay,NetBanking,success
15791,3771,2025-05-15,429.72,shopping,Wallet,success
15792,3771,2025-06-15,602.98,shopping,Wallet,success
15793,3771,2025-05-20,1181.24,shopping,UPI,success
15794,3771,2025-06-12,675.0,recharge,UPI,success
15795,3771,2025-06-15,445.18,shopping,UPI,success
15796,3771,2025-05-26,409.5,bill_pay,Card,success
15797,3771,2025-05-26,149.94,bill_pay,NetBanking,failed
15798,3771,2025-05-19,179.69,recharge,UPI,success
15799,3771,2025-05-11,221.71,bill_pay,UPI,success
15800,3771,2025-06-03,1084.87,shopping,Card,success
15801,3772,2025-05-16,1326.65,shopping,UPI,success
15802,3772,2025-06-24,4459.08,recharge,UPI,failed
15803,3772,2025-05-26,898.18,bill_pay,UPI,success
15804,3772,2025-06-26,3348.09,bill_pay,UPI,failed
15805,3772,2025-06-24,3239.96,recharge,UPI,success
15806,3772,2025-05-01,1661.15,investment,UPI,success
15807,3776,2025-01-24,2969.13,bill_pay,Card,success
15808,3776,2024-12-31,1244.33,bill_pay,Wallet,success
15809,3776,2024-10-22,116.03,shopping,Card,success
15810,3776,2025-01-07,552.42,shopping,UPI,success
15811,3776,2025-03-02,536.99,recharge,UPI,success
15812,3776,2024-05-22,3138.94,investment,Card,success
15813,3776,2024-07-09,4576.1,bill_pay,UPI,success
15814,3776,2025-04-11,387.12,bill_pay,UPI,failed
15815,3776,2025-05-09,1676.99,shopping,UPI,success
15816,3778,2024-10-06,2116.08,recharge,UPI,success
15817,3778,2024-09-08,543.93,investment,UPI,success
15818,3778,2025-06-03,5138.94,investment,Card,success
15819,3778,2025-02-19,2507.26,bill_pay,UPI,success
15820,3778,2024-12-18,803.57,bill_pay,UPI,failed
15821,3778,2024-12-20,374.82,investment,UPI,failed
15822,3778,2025-04-24,633.22,recharge,UPI,success
15823,3778,2025-02-22,1222.49,shopping,UPI,success
15824,3778,2025-01-10,2203.82,recharge,Card,success
15825,3778,2025-02-23,364.02,bill_pay,UPI,success
15826,3778,2024-08-06,2475.56,bill_pay,Card,success
15827,3778,2024-08-09,3532.05,recharge,Card,success
15828,3778,2024-08-09,1179.78,shopping,UPI,success
15829,3778,2025-06-19,709.79,shopping,UPI,success
15830,3778,2024-07-18,1875.22,shopping,UPI,success
15831,3778,2025-04-09,1987.39,bill_pay,UPI,success
15832,3778,2024-09-06,1531.59,investment,UPI,success
15833,3778,2024-07-12,4043.67,investment,UPI,success
15834,3778,2025-02-12,511.17,bill_pay,Card,success
15835,3778,2025-05-23,505.6,recharge,Card,success
15836,3780,2024-12-27,796.72,investment,UPI,success
15837,3780,2025-06-16,176.89,shopping,UPI,success
15838,3780,2025-06-17,146.41,bill_pay,UPI,success
15839,3780,2025-05-14,427.39,shopping,UPI,success
15840,3780,2025-05-28,1699.56,recharge,UPI,success
15841,3780,2025-05-21,514.75,bill_pay,UPI,success
15842,3780,2025-04-08,3049.65,recharge,UPI,success
15843,3780,2025-04-13,3499.48,shopping,UPI,success
15844,3780,2025-04-11,741.88,recharge,UPI,success
15845,3780,2025-06-26,1548.91,investment,UPI,success
15846,3780,2025-04-15,2088.38,investment,UPI,failed
15847,3780,2025-01-20,2570.11,recharge,UPI,success
15848,3780,2025-06-06,1063.93,recharge,Wallet,success
15849,3780,2025-01-17,1091.52,shopping,UPI,success
15850,3780,2025-01-12,791.09,recharge,Card,success
15851,3780,2025-04-20,399.87,recharge,UPI,success
15852,3781,2025-02-05,3388.64,bill_pay,NetBanking,success
15853,3782,2024-10-10,4259.89,shopping,UPI,success
15854,3782,2025-05-29,967.52,bill_pay,Wallet,success
15855,3782,2024-09-25,717.2,shopping,Card,success
15856,3782,2024-08-08,1956.48,shopping,Card,success
15857,3782,2024-11-20,1975.48,investment,UPI,success
15858,3783,2025-06-02,327.84,bill_pay,Card,success
15859,3783,2025-04-01,414.88,investment,UPI,success
15860,3783,2024-09-13,4979.32,investment,UPI,success
15861,3783,2025-05-21,236.96,recharge,NetBanking,success
15862,3783,2025-01-23,1395.86,recharge,Card,success
15863,3783,2024-10-29,537.26,recharge,UPI,failed
15864,3783,2025-04-07,834.85,recharge,UPI,success
15865,3788,2025-04-02,2272.76,shopping,NetBanking,success
15866,3788,2024-08-11,811.7,recharge,NetBanking,success
15867,3788,2024-12-15,1469.61,shopping,UPI,success
15868,3788,2025-01-06,953.94,bill_pay,UPI,success
15869,3788,2025-02-17,189.19,bill_pay,UPI,success
15870,3788,2024-10-27,1145.16,recharge,UPI,success
15871,3788,2025-03-22,1667.41,bill_pay,UPI,success
15872,3788,2025-06-25,140.81,investment,UPI,success
15873,3788,2025-05-13,2822.86,bill_pay,UPI,success
15874,3788,2025-01-31,9497.97,bill_pay,UPI,success
15875,3788,2024-11-11,1772.93,shopping,UPI,success
