transaction_id,user_id,amount,category,payment_method,status,is_successful
13768,3299,1288.219971,investment,UPI,success,1
13769,3299,440.75,bill_pay,UPI,success,1
19467,4662,1356.719971,shopping,Card,success,1
19468,4662,1246.859985,shopping,UPI,success,1
19469,4662,485.3299866,recharge,Card,success,1
19470,4662,774.8099976,investment,UPI,success,1
19471,4662,776.1099854,recharge,UPI,success,1
19472,4662,778.6199951,investment,Card,success,1
19473,4662,1841.680054,recharge,UPI,success,1
19474,4662,2405.76001,bill_pay,Card,success,1
19475,4662,747.2199707,bill_pay,Card,success,1
19476,4662,374.5100098,bill_pay,UPI,failed,0
19477,4662,327.230011,bill_pay,UPI,success,1
19478,4662,1244.119995,shopping,UPI,success,1
19479,4662,522.0100098,investment,UPI,failed,0
19480,4662,563.3900146,recharge,NetBanking,success,1
19481,4662,291.4500122,bill_pay,Card,success,1
19482,4662,223.2599945,shopping,NetBanking,success,1
19483,4662,2972.209961,bill_pay,NetBanking,success,1
910,222,4242.649902,shopping,NetBanking,success,1
911,222,1881.109985,recharge,Card,success,1
912,222,4467.060059,recharge,Card,success,1
913,222,977.2999878,recharge,Card,success,1
914,222,3598.909912,shopping,NetBanking,success,1
915,222,975.0300293,shopping,UPI,failed,0
916,222,4471.52002,shopping,Card,success,1
917,222,2061.72998,recharge,UPI,failed,0
918,222,427.6600037,recharge,UPI,success,1
7269,1737,5152.140137,shopping,Card,success,1
7270,1737,1493.640015,bill_pay,Card,failed,0
7271,1737,1481.959961,recharge,UPI,success,1
7272,1737,138.7100067,shopping,UPI,success,1
7273,1737,313.8699951,investment,NetBanking,success,1
7274,1737,1512.369995,recharge,UPI,success,1
7275,1737,1818.969971,shopping,UPI,success,1
7276,1737,511.7600098,recharge,Card,failed,0
7277,1737,1679.680054,bill_pay,UPI,success,1
7278,1737,1030.800049,bill_pay,UPI,success,1
7279,1737,2092.629883,recharge,UPI,success,1
7280,1737,432.1300049,shopping,UPI,success,1
7281,1737,842.1199951,recharge,UPI,success,1
16539,3929,1956.420044,shopping,Card,success,1
16540,3929,984.8300171,bill_pay,UPI,success,1
16541,3929,3106.469971,investment,UPI,success,1
16542,3929,1572.300049,recharge,UPI,success,1
16543,3929,648.9000244,shopping,UPI,success,1
17026,4043,478.8200073,recharge,UPI,success,1
17027,4043,124.1999969,recharge,UPI,success,1
15852,3781,3388.639893,bill_pay,NetBanking,success,1
1935,475,2746.26001,bill_pay,UPI,success,1
1936,475,3297.560059,recharge,Wallet,success,1
1937,475,1619.910034,shopping,UPI,success,1
1938,475,3641.929932,investment,UPI,failed,0
1939,475,1716.449951,investment,UPI,success,1
1940,475,416.7399902,recharge,UPI,success,1
1941,475,829.3499756,bill_pay,UPI,success,1
4772,1174,3678.560059,bill_pay,UPI,success,1
4773,1174,491.5299988,investment,Card,success,1
4774,1174,3307.659912,shopping,UPI,success,1
12290,2939,3557.860107,shopping,Card,success,1
12291,2939,2750.51001,investment,UPI,failed,0
12292,2939,331.9100037,shopping,UPI,success,1
820,209,458.9400024,recharge,UPI,success,1
821,209,3094.199951,recharge,Card,success,1
822,209,540.8099976,shopping,Card,success,1
823,209,556.8599854,shopping,Card,success,1
824,209,419.7799988,recharge,Card,success,1
825,209,771.3099976,bill_pay,Card,success,1
826,209,144.6100006,recharge,UPI,success,1
827,209,100.5800018,shopping,UPI,success,1
828,209,188.0800018,shopping,Wallet,success,1
829,209,355.4599915,shopping,UPI,failed,0
830,209,764.1799927,shopping,UPI,success,1
831,209,785.539978,recharge,UPI,failed,0
832,209,691.7800293,shopping,NetBanking,success,1
833,209,260.1799927,shopping,UPI,success,1
834,209,592.2800293,recharge,UPI,success,1
835,209,749.0900269,recharge,Wallet,success,1
14318,3446,598.7000122,recharge,Card,success,1
14319,3446,118.4499969,recharge,UPI,success,1
14320,3446,1913.650024,shopping,UPI,success,1
14321,3446,2126.780029,recharge,UPI,success,1
14322,3446,1237.910034,shopping,Card,success,1
14323,3446,375.6499939,bill_pay,UPI,success,1
14324,3446,329.25,investment,UPI,success,1
14325,3446,492.0499878,shopping,UPI,success,1
14326,3446,1745.630005,bill_pay,Card,success,1
14327,3446,4744.310059,investment,UPI,success,1
14328,3446,301.2099915,investment,UPI,success,1
14329,3446,2717.879883,investment,UPI,success,1
14330,3446,3248.51001,investment,UPI,success,1
14331,3446,341.3200073,recharge,Card,success,1
14332,3446,6356.629883,recharge,Card,success,1
18258,4369,1926.099976,shopping,Card,success,1
18259,4369,528.5100098,shopping,UPI,success,1
18260,4369,1797.449951,shopping,UPI,success,1
18261,4369,360.75,bill_pay,Card,success,1
18262,4369,478.730011,bill_pay,UPI,success,1
18263,4369,215.75,recharge,UPI,success,1
18264,4369,2649.350098,recharge,UPI,success,1
18265,4369,2550.610107,investment,UPI,success,1
18266,4369,4163.910156,investment,UPI,success,1
18267,4369,207.2700043,recharge,UPI,success,1
18268,4369,3232.590088,shopping,UPI,success,1
18269,4369,909.9799805,bill_pay,UPI,success,1
18270,4369,1202.099976,recharge,Card,failed,0
17891,4280,6509.560059,recharge,UPI,success,1
17892,4280,320.8200073,recharge,NetBanking,failed,0
17893,4280,132.2700043,shopping,UPI,success,1
17894,4280,183.5500031,shopping,Card,success,1
17895,4280,1823.75,investment,UPI,success,1
17896,4280,1718.280029,shopping,Card,success,1
17897,4280,212.5899963,shopping,Card,success,1
17898,4280,2735.550049,bill_pay,UPI,success,1
17899,4280,3981.429932,recharge,Wallet,failed,0
17900,4280,1325.589966,shopping,Wallet,success,1
17901,4280,951.7000122,recharge,UPI,success,1
6113,1461,1218.390015,investment,NetBanking,success,1
6114,1461,2810.639893,investment,UPI,success,1
6115,1461,115.6699982,recharge,UPI,success,1
6116,1461,630.2600098,shopping,Card,success,1
6117,1461,802.5200195,bill_pay,NetBanking,success,1
6118,1461,446.4299927,bill_pay,Card,failed,0
9187,2202,2592.810059,recharge,UPI,success,1
9188,2202,3463.860107,recharge,UPI,success,1
9189,2202,505.3699951,recharge,Card,failed,0
9190,2202,3505.280029,shopping,Card,success,1
9191,2202,3451.290039,shopping,Card,success,1
9192,2202,352.8399963,bill_pay,UPI,success,1
9193,2202,1157.329956,recharge,UPI,success,1
9194,2202,1884.359985,investment,UPI,success,1
6455,1534,4187.799805,recharge,UPI,success,1
6456,1534,864,shopping,Card,success,1
6457,1534,353.5400085,recharge,UPI,success,1
6458,1534,585.4299927,shopping,UPI,success,1
6459,1534,515.25,recharge,NetBanking,success,1
6460,1534,2534.179932,recharge,UPI,success,1
6461,1534,4001.860107,bill_pay,UPI,success,1
6462,1534,662.6799927,shopping,Card,success,1
6463,1534,331.1099854,shopping,UPI,success,1
6464,1534,710.4899902,recharge,Wallet,success,1
6465,1534,7677.75,recharge,NetBanking,success,1
6466,1534,3607.330078,recharge,UPI,success,1
6467,1534,1510.819946,investment,UPI,success,1
6468,1534,973.4299927,investment,UPI,success,1
6469,1534,397.8699951,shopping,Wallet,success,1
10051,2393,122.6600037,bill_pay,UPI,success,1
10052,2393,1706.790039,investment,NetBanking,success,1
10053,2393,2870.080078,shopping,UPI,failed,0
10054,2393,1736.5,recharge,UPI,success,1
10055,2393,3078.959961,recharge,UPI,failed,0
10056,2393,359.1900024,bill_pay,Card,success,1
10057,2393,683.5800171,investment,UPI,success,1
10058,2393,359.9500122,recharge,UPI,success,1
10059,2393,401.1000061,investment,UPI,success,1
10060,2393,430.2000122,shopping,UPI,failed,0
10061,2393,441.8900146,recharge,UPI,success,1
10062,2393,2599.790039,shopping,Card,success,1
10063,2393,305.8399963,recharge,UPI,success,1
10064,2393,100.7699966,recharge,Card,success,1
9729,2321,1378.910034,bill_pay,Card,success,1
9730,2321,887,recharge,UPI,success,1
9731,2321,4835.410156,recharge,Card,success,1
9732,2321,1079.709961,recharge,Card,success,1
17490,4157,345.6700134,bill_pay,UPI,success,1
17491,4157,627.7600098,bill_pay,UPI,success,1
17492,4157,2889.139893,bill_pay,UPI,success,1
17493,4157,895.0700073,recharge,Card,success,1
17494,4157,498.8099976,shopping,Card,success,1
17495,4157,651.8599854,shopping,UPI,success,1
17496,4157,2867.830078,bill_pay,Wallet,success,1
17497,4157,2396.320068,recharge,Card,success,1
17498,4157,4033.919922,recharge,NetBanking,success,1
17499,4157,620.4799805,investment,Card,success,1
17500,4157,319.75,shopping,Card,success,1
17501,4157,2987.409912,investment,UPI,success,1
19935,4797,396.9500122,recharge,UPI,success,1
19936,4797,434.2900085,bill_pay,Card,success,1
19937,4797,519.2199707,bill_pay,NetBanking,success,1
19938,4797,557.4400024,investment,UPI,success,1
19939,4797,1742.540039,shopping,UPI,success,1
19940,4797,831.7000122,shopping,NetBanking,success,1
19941,4797,122.1999969,bill_pay,NetBanking,failed,0
19942,4797,431.2099915,recharge,Card,failed,0
19943,4797,2506.879883,recharge,UPI,success,1
19944,4797,2041.5,investment,UPI,success,1
19945,4797,1196.849976,shopping,UPI,success,1
19946,4797,942.0499878,bill_pay,UPI,success,1
19947,4797,746.1799927,bill_pay,Card,failed,0
19948,4797,2683.22998,bill_pay,UPI,success,1
19949,4797,1205.079956,shopping,UPI,success,1
17942,4288,6665.359863,bill_pay,Card,success,1
17943,4288,1572.579956,investment,UPI,success,1
17944,4288,275.8999939,recharge,Card,success,1
17945,4288,609.3499756,recharge,UPI,success,1
17946,4288,284.6700134,bill_pay,UPI,success,1
17947,4288,166.6399994,recharge,UPI,success,1
17948,4288,3635.830078,bill_pay,Card,success,1
17949,4288,149.8699951,bill_pay,UPI,success,1
12059,2896,896.1300049,investment,Wallet,success,1
12060,2896,2574.070068,recharge,Card,success,1
12061,2896,515.1599731,shopping,NetBanking,success,1
12062,2896,1696.800049,shopping,Wallet,success,1
12063,2896,715.0999756,recharge,UPI,success,1
12064,2896,758.0100098,recharge,Card,success,1
12065,2896,2326.580078,recharge,Card,success,1
12066,2896,2153.290039,bill_pay,Card,success,1
12067,2896,2366.209961,recharge,UPI,success,1
12068,2896,4678.25,recharge,UPI,success,1
12069,2896,214.3699951,recharge,UPI,success,1
12070,2896,583.6400146,recharge,UPI,success,1
12071,2896,845.5599976,recharge,NetBanking,success,1
12072,2896,7373.060059,investment,UPI,success,1
12073,2896,2024.719971,shopping,UPI,success,1
12074,2896,2726.370117,bill_pay,UPI,success,1
10763,2567,1372.660034,bill_pay,UPI,success,1
10764,2567,111.3399963,recharge,Card,success,1
10765,2567,668.2700195,recharge,UPI,success,1
10766,2567,2272.679932,investment,UPI,success,1
10767,2567,5480.560059,recharge,UPI,success,1
10768,2567,173.2599945,shopping,UPI,failed,0
10769,2567,423.8299866,recharge,UPI,success,1
10770,2567,1731.290039,bill_pay,UPI,success,1
10771,2567,2095.429932,investment,Card,success,1
10772,2567,817.0900269,recharge,UPI,success,1
10773,2567,297.8299866,bill_pay,Card,success,1
10774,2567,706.960022,recharge,Wallet,success,1
10775,2567,1467.300049,shopping,UPI,success,1
8245,1997,2621.879883,recharge,UPI,failed,0
8246,1997,2195.889893,shopping,Card,success,1
8247,1997,2652.419922,recharge,UPI,failed,0
8248,1997,2476.02002,investment,UPI,success,1
8249,1997,237.7599945,investment,Wallet,success,1
8250,1997,1482.810059,bill_pay,UPI,success,1
8251,1997,3887.610107,bill_pay,UPI,success,1
8252,1997,3078.550049,bill_pay,NetBanking,failed,0
8253,1997,1016.950012,recharge,UPI,success,1
8254,1997,2934.959961,bill_pay,UPI,success,1
8255,1997,3264.600098,investment,Card,success,1
8256,1997,327.8800049,investment,UPI,success,1
8257,1997,1070.099976,bill_pay,UPI,success,1
8258,1997,795.5100098,recharge,NetBanking,success,1
8259,1997,2004.810059,bill_pay,Card,success,1
8260,1997,920.5599976,investment,UPI,success,1
8261,1997,1868.310059,shopping,Card,success,1
8262,1997,4816.359863,bill_pay,UPI,success,1
11858,2848,769.6699829,bill_pay,Card,success,1
11859,2848,3924.899902,recharge,UPI,success,1
11860,2848,499.8299866,shopping,NetBanking,success,1
11861,2848,1809.02002,investment,UPI,success,1
11862,2848,4436.640137,bill_pay,UPI,success,1
11863,2848,733.8499756,bill_pay,UPI,success,1
11864,2848,657.5200195,recharge,UPI,success,1
11865,2848,1597.52002,investment,Card,failed,0
11866,2848,476.3399963,shopping,UPI,success,1
11867,2848,1155.780029,recharge,Card,success,1
11868,2848,522.539978,bill_pay,Card,success,1
11869,2848,475.2000122,shopping,UPI,success,1
11870,2848,261.6900024,shopping,UPI,success,1
11871,2848,1756.640015,recharge,NetBanking,success,1
11872,2848,3330.889893,bill_pay,Card,success,1
11873,2848,326.7999878,recharge,UPI,success,1
3424,884,1630.27002,bill_pay,UPI,success,1
3425,884,832.8400269,recharge,UPI,success,1
3426,884,458.3299866,recharge,Card,success,1
3427,884,362.8200073,recharge,UPI,success,1
3428,884,1622.26001,recharge,UPI,success,1
3429,884,1037.439941,shopping,UPI,success,1
3430,884,699.0300293,bill_pay,UPI,success,1
3431,884,466.480011,bill_pay,UPI,success,1
3432,884,4160.919922,bill_pay,UPI,success,1
3433,884,496.8399963,recharge,UPI,success,1
3434,884,2663.070068,shopping,UPI,success,1
3435,884,3057.090088,bill_pay,Card,success,1
3436,884,1547.089966,shopping,UPI,success,1
3437,884,5485.029785,recharge,UPI,success,1
3438,884,372.2000122,recharge,UPI,success,1
3439,884,1496.050049,recharge,UPI,success,1
3440,884,2490.110107,shopping,NetBanking,success,1
3441,884,379.4299927,bill_pay,UPI,success,1
3442,884,226,bill_pay,Wallet,success,1
3443,884,340.1099854,bill_pay,Card,success,1
11744,2826,456.4200134,shopping,UPI,success,1
11745,2826,175.8500061,shopping,Card,success,1
11746,2826,1542.22998,shopping,UPI,success,1
11747,2826,132.8500061,investment,UPI,success,1
11748,2826,663.4899902,bill_pay,Wallet,success,1
11749,2826,4106,shopping,Wallet,success,1
11750,2826,739.0300293,shopping,UPI,success,1
11751,2826,266.1600037,shopping,UPI,success,1
11752,2826,4164.100098,investment,NetBanking,success,1
6870,1634,571.5599976,bill_pay,UPI,success,1
6871,1634,586.5100098,investment,UPI,success,1
6872,1634,2400.97998,recharge,UPI,success,1
6873,1634,3225.689941,recharge,UPI,success,1
6874,1634,484.980011,bill_pay,UPI,success,1
6875,1634,1691.569946,bill_pay,UPI,success,1
6876,1634,336.9299927,recharge,Card,success,1
6877,1634,8163.640137,recharge,UPI,success,1
6878,1634,1575.689941,shopping,UPI,success,1
6879,1634,2115.129883,bill_pay,Card,success,1
6880,1634,5651.799805,recharge,Card,failed,0
6881,1634,1551.319946,shopping,Card,success,1
6882,1634,202.1399994,recharge,UPI,success,1
6883,1634,1261.089966,recharge,UPI,success,1
6884,1634,4797.589844,recharge,UPI,success,1
6885,1634,1209.5,bill_pay,Card,success,1
6886,1634,466.6000061,shopping,Card,success,1
6887,1634,2590.719971,shopping,UPI,success,1
1918,472,1620.719971,investment,NetBanking,success,1
1919,472,1815.410034,recharge,UPI,success,1
1920,472,5739.080078,recharge,UPI,success,1
1921,472,405.1199951,recharge,UPI,success,1
1922,472,2586.73999,recharge,UPI,success,1
1923,472,3539.47998,shopping,UPI,success,1
1924,472,3752.209961,recharge,Card,success,1
1925,472,142.3899994,bill_pay,UPI,success,1
1926,472,2252.610107,shopping,Card,success,1
1927,472,582.7399902,investment,UPI,success,1
1928,472,2215.370117,recharge,UPI,success,1
1929,472,1870.26001,recharge,Card,success,1
1930,472,707.039978,recharge,UPI,failed,0
1931,472,908.8499756,recharge,Wallet,success,1
1932,472,503.6000061,shopping,UPI,success,1
1933,472,615.7000122,bill_pay,UPI,success,1
1934,472,4578.439941,recharge,NetBanking,success,1
3444,886,564.5499878,bill_pay,UPI,failed,0
3445,886,956.539978,investment,UPI,success,1
3446,886,1955.52002,investment,NetBanking,success,1
3447,886,432.3999939,shopping,UPI,failed,0
3448,886,658.7299805,recharge,UPI,success,1
3449,886,618.4400024,recharge,UPI,failed,0
3450,886,2146.699951,investment,Wallet,success,1
3451,886,4110.390137,recharge,NetBanking,success,1
3452,886,327.1400146,bill_pay,NetBanking,success,1
3453,886,1349.459961,shopping,UPI,success,1
3454,886,405.019989,shopping,UPI,failed,0
3455,886,460.3900146,investment,Card,success,1
3456,886,825.8200073,shopping,NetBanking,success,1
3457,886,6215.620117,bill_pay,Card,success,1
3458,886,4707.02002,shopping,UPI,success,1
3459,886,1820.140015,recharge,NetBanking,success,1
3460,886,1166.430054,shopping,UPI,success,1
6556,1560,346.9599915,recharge,UPI,success,1
6557,1560,1256.310059,investment,UPI,success,1
6558,1560,256.0499878,recharge,UPI,success,1
6559,1560,1098.97998,shopping,UPI,success,1
6560,1560,1513.72998,bill_pay,UPI,success,1
6561,1560,910.6599731,shopping,NetBanking,success,1
6562,1560,1415.119995,recharge,UPI,success,1
6563,1560,147.4100037,bill_pay,Wallet,success,1
6564,1560,416.8200073,investment,UPI,success,1
16364,3908,343.7999878,shopping,UPI,success,1
16365,3908,3001.320068,recharge,UPI,success,1
16366,3908,3771.469971,bill_pay,NetBanking,success,1
16367,3908,582.9899902,shopping,UPI,success,1
16368,3908,2284.360107,recharge,UPI,success,1
16369,3908,204.6600037,bill_pay,Wallet,success,1
16370,3908,2521.129883,bill_pay,UPI,failed,0
16371,3908,1285.469971,recharge,UPI,success,1
16372,3908,1018.309998,recharge,UPI,success,1
16373,3908,1394.660034,shopping,UPI,success,1
16374,3908,1566.27002,bill_pay,UPI,success,1
16375,3908,254.2799988,shopping,Card,failed,0
16376,3908,2991.360107,shopping,UPI,success,1
16377,3908,1299.75,bill_pay,Card,success,1
6904,1638,3551.100098,investment,NetBanking,success,1
6905,1638,1072.52002,recharge,UPI,success,1
6906,1638,3234.050049,shopping,UPI,success,1
6907,1638,1790.75,recharge,Card,success,1
6908,1638,259.7999878,shopping,UPI,success,1
6909,1638,1807.640015,recharge,UPI,success,1
15536,3730,5885.529785,recharge,Wallet,success,1
15537,3730,1191.469971,recharge,Card,success,1
15538,3730,1166.359985,recharge,UPI,success,1
15539,3730,496.4700012,shopping,UPI,success,1
15540,3730,2754.219971,recharge,UPI,success,1
15541,3730,1314.439941,investment,Wallet,success,1
15542,3730,235.5200043,recharge,Card,success,1
15543,3730,5107.689941,recharge,Card,success,1
15544,3730,4500.529785,investment,UPI,failed,0
4890,1203,827.1900024,bill_pay,UPI,success,1
4891,1203,1929.969971,bill_pay,UPI,success,1
4892,1203,986.2199707,shopping,Card,success,1
4893,1203,3380.300049,bill_pay,Card,success,1
4894,1203,6066.720215,investment,Card,success,1
4895,1203,1104.660034,shopping,UPI,success,1
4896,1203,2601.050049,recharge,Card,success,1
4897,1203,1866.160034,investment,Card,success,1
4898,1203,1674.959961,bill_pay,Wallet,success,1
4899,1203,101.7900009,investment,Card,success,1
4900,1203,2406.530029,investment,Card,failed,0
4901,1203,2512.149902,investment,NetBanking,success,1
4902,1203,153.9600067,bill_pay,UPI,success,1
4903,1203,2595.27002,shopping,UPI,success,1
4904,1203,1017.669983,recharge,Wallet,success,1
17836,4267,549.0499878,shopping,Card,success,1
17837,4267,1647.609985,bill_pay,UPI,failed,0
17838,4267,2391.610107,shopping,UPI,success,1
17839,4267,3150.570068,shopping,NetBanking,success,1
17840,4267,2766.149902,bill_pay,UPI,success,1
17841,4267,1628.300049,shopping,UPI,success,1
20481,4898,216.1799927,shopping,UPI,success,1
20482,4898,232.4199982,shopping,UPI,success,1
20483,4898,201.3300018,recharge,NetBanking,success,1
20484,4898,2222.959961,recharge,UPI,success,1
20485,4898,910.7000122,bill_pay,UPI,success,1
20486,4898,756.5100098,recharge,NetBanking,failed,0
20487,4898,1510.369995,shopping,NetBanking,success,1
20488,4898,1856.579956,investment,UPI,failed,0
20489,4898,1155.280029,recharge,NetBanking,success,1
20490,4898,353.8099976,shopping,UPI,success,1
20491,4898,1508.97998,recharge,Card,success,1
20492,4898,504.0100098,investment,Card,success,1
20493,4898,781.4799805,shopping,UPI,success,1
2424,649,567.5300293,recharge,Card,success,1
2425,649,2621.060059,shopping,Card,success,1
2426,649,527.6900024,shopping,UPI,success,1
2427,649,993.8400269,shopping,Card,failed,0
2428,649,396.9599915,recharge,NetBanking,success,1
2429,649,714.6500244,recharge,Card,success,1
16854,3999,1260.140015,bill_pay,Card,success,1
16855,3999,276.2399902,shopping,UPI,success,1
16856,3999,648.8800049,shopping,UPI,success,1
16857,3999,640.9000244,recharge,NetBanking,failed,0
16858,3999,6064.859863,recharge,Card,success,1
3935,985,1949.170044,recharge,NetBanking,failed,0
3936,985,142.7100067,investment,Card,success,1
3937,985,5449.399902,shopping,Card,success,1
3938,985,2677.129883,shopping,UPI,success,1
3939,985,1046.219971,bill_pay,Card,success,1
15042,3630,6276.759766,bill_pay,Wallet,success,1
15043,3630,189.3600006,recharge,Wallet,failed,0
15044,3630,643.5,recharge,Card,success,1
15045,3630,1522.26001,recharge,Card,success,1
15046,3630,100.8399963,recharge,UPI,success,1
15047,3630,1893.209961,shopping,NetBanking,success,1
15048,3630,2944.889893,investment,Card,success,1
15049,3630,1393.420044,bill_pay,UPI,success,1
15050,3630,3052.899902,recharge,UPI,success,1
15051,3630,2090.330078,shopping,Card,success,1
15052,3630,2000.449951,recharge,UPI,success,1
15053,3630,1120.150024,shopping,UPI,success,1
15054,3630,2554.120117,bill_pay,Card,failed,0
15055,3630,509.730011,shopping,UPI,success,1
15056,3630,114.4700012,bill_pay,Wallet,success,1
15057,3630,363.6900024,investment,NetBanking,success,1
15058,3630,228.3200073,bill_pay,UPI,success,1
15059,3630,2154.060059,shopping,UPI,success,1
19888,4782,983.5499878,recharge,UPI,success,1
19889,4782,1134.689941,shopping,UPI,success,1
19890,4782,1582.079956,investment,Wallet,success,1
19891,4782,1048.089966,bill_pay,UPI,success,1
19892,4782,1170.469971,shopping,UPI,success,1
19893,4782,100.6800003,shopping,NetBanking,success,1
19894,4782,466.1099854,bill_pay,UPI,success,1
19895,4782,816.5599976,bill_pay,UPI,failed,0
19896,4782,319.2399902,recharge,UPI,success,1
19897,4782,632.2600098,recharge,NetBanking,success,1
19898,4782,3725.409912,investment,Card,success,1
19899,4782,509.519989,recharge,UPI,success,1
19900,4782,1171.359985,investment,UPI,success,1
19901,4782,100.0100021,shopping,UPI,success,1
19902,4782,2284.449951,shopping,UPI,success,1
19903,4782,1572.140015,shopping,UPI,success,1
19904,4782,2776.679932,recharge,NetBanking,success,1
11913,2860,774.1799927,bill_pay,UPI,success,1
11914,2860,1507.079956,bill_pay,Card,success,1
11915,2860,2585.870117,shopping,UPI,success,1
11916,2860,615.5599976,recharge,NetBanking,success,1
11917,2860,1867.76001,shopping,UPI,success,1
11918,2860,831.4099731,recharge,Card,success,1
11919,2860,236.2400055,shopping,Card,failed,0
11920,2860,1789.48999,recharge,UPI,success,1
11921,2860,253.1000061,investment,UPI,success,1
11922,2860,496.8699951,shopping,UPI,success,1
11923,2860,256.269989,investment,UPI,success,1
11924,2860,1201.040039,bill_pay,UPI,success,1
11925,2860,488.1700134,bill_pay,Card,success,1
11926,2860,253.3500061,bill_pay,UPI,success,1
11927,2860,258.8500061,bill_pay,Card,success,1
11928,2860,1326.73999,recharge,UPI,success,1
11929,2860,562.0800171,recharge,Card,success,1
11930,2860,823.3900146,investment,UPI,success,1
11931,2860,436.1700134,recharge,UPI,success,1
11932,2860,2869.879883,recharge,UPI,success,1
2985,799,1299.800049,recharge,Card,success,1
2986,799,1894.27002,bill_pay,Card,success,1
2987,799,1159.560059,investment,Card,failed,0
2988,799,591.3900146,shopping,UPI,success,1
2989,799,3530.310059,recharge,UPI,success,1
2990,799,147.4100037,investment,UPI,success,1
2991,799,1171.619995,shopping,Wallet,success,1
2992,799,1609.920044,investment,UPI,success,1
2993,799,2801.969971,shopping,NetBanking,failed,0
2994,799,1137.319946,recharge,Card,success,1
2995,799,1936.959961,bill_pay,UPI,success,1
2996,799,393.1700134,recharge,UPI,success,1
2997,799,403.8599854,investment,UPI,success,1
2998,799,6600.919922,shopping,UPI,success,1
2999,799,1775.910034,recharge,Card,success,1
3000,799,1670.73999,bill_pay,UPI,success,1
3001,799,470.0400085,recharge,UPI,success,1
3002,799,6517.490234,shopping,Card,success,1
3003,799,735.2600098,shopping,UPI,success,1
3004,799,2299.070068,shopping,NetBanking,failed,0
11444,2759,287.2600098,recharge,UPI,success,1
11445,2759,119.0999985,recharge,Card,success,1
11446,2759,807.8599854,shopping,Card,success,1
11447,2759,1083.790039,recharge,UPI,success,1
11448,2759,728.4299927,shopping,NetBanking,success,1
11449,2759,1791.829956,bill_pay,UPI,success,1
11450,2759,771.5200195,recharge,UPI,failed,0
11451,2759,1910.319946,recharge,Wallet,success,1
6369,1513,799.6599731,shopping,UPI,success,1
17249,4103,674.289978,bill_pay,Card,success,1
17250,4103,2309.949951,recharge,UPI,success,1
17251,4103,974.7399902,recharge,Wallet,success,1
17252,4103,192.7599945,bill_pay,UPI,success,1
17253,4103,261.9700012,bill_pay,UPI,success,1
19742,4734,3081.560059,recharge,UPI,success,1
19743,4734,556.1699829,bill_pay,UPI,success,1
11788,2836,2157.469971,investment,UPI,success,1
11789,2836,1425.280029,recharge,UPI,success,1
11790,2836,4045.389893,bill_pay,UPI,success,1
11791,2836,842.289978,investment,NetBanking,success,1
11792,2836,636.3800049,bill_pay,Card,success,1
11793,2836,5286.22998,bill_pay,UPI,success,1
11794,2836,472.480011,investment,Card,success,1
11795,2836,2330.01001,shopping,Card,success,1
11796,2836,3530.01001,recharge,Card,success,1
11797,2836,401.6600037,bill_pay,UPI,success,1
11798,2836,486.4899902,bill_pay,NetBanking,success,1
11799,2836,4142.640137,recharge,UPI,success,1
11800,2836,974.8800049,recharge,UPI,failed,0
11801,2836,208.4199982,recharge,UPI,success,1
11802,2836,1273.459961,shopping,UPI,success,1
3260,848,5502.419922,shopping,UPI,success,1
3261,848,519.9199829,shopping,Wallet,success,1
3262,848,326.9100037,recharge,Card,success,1
3263,848,2019.670044,shopping,UPI,success,1
3264,848,2156.040039,bill_pay,UPI,success,1
3265,848,393.3999939,shopping,Card,success,1
3266,848,1750.380005,recharge,UPI,success,1
3267,848,212.8899994,bill_pay,UPI,success,1
6195,1477,2660.929932,recharge,UPI,success,1
6196,1477,788.289978,recharge,Card,success,1
6197,1477,578.9099731,shopping,UPI,success,1
6198,1477,239.0700073,shopping,NetBanking,success,1
6199,1477,2429.560059,recharge,Card,success,1
6200,1477,1260.310059,shopping,Card,success,1
6201,1477,3756.48999,bill_pay,NetBanking,failed,0
6202,1477,2251.439941,shopping,UPI,failed,0
6203,1477,591.3400269,shopping,UPI,success,1
6204,1477,226.1000061,investment,UPI,success,1
6205,1477,5898.810059,shopping,NetBanking,success,1
6206,1477,1144.040039,shopping,UPI,success,1
6207,1477,473.8500061,investment,UPI,success,1
6208,1477,1685.380005,recharge,UPI,success,1
15173,3663,1265.040039,bill_pay,Card,success,1
15174,3663,915.3200073,recharge,Wallet,success,1
15175,3663,924.7700195,recharge,UPI,success,1
15176,3663,1568.410034,bill_pay,NetBanking,success,1
15177,3663,2082.639893,bill_pay,UPI,success,1
15178,3663,752.3599854,bill_pay,Card,success,1
15179,3663,1561.560059,recharge,UPI,success,1
15180,3663,2960.340088,bill_pay,Card,success,1
15181,3663,1780.76001,shopping,UPI,success,1
15182,3663,952.5999756,bill_pay,UPI,success,1
15183,3663,3337.23999,investment,NetBanking,success,1
15184,3663,4082.27002,recharge,Card,success,1
15185,3663,1293.079956,investment,UPI,success,1
15186,3663,1073.609985,investment,UPI,failed,0
15187,3663,1375.780029,recharge,UPI,success,1
23,15,1539.660034,recharge,UPI,success,1
24,15,844.1400146,recharge,UPI,success,1
25,15,1561.949951,investment,Card,success,1
4672,1150,1054.560059,recharge,Card,failed,0
4673,1150,1022.77002,recharge,UPI,success,1
4674,1150,484.7000122,bill_pay,UPI,success,1
