user_id,signup_date,device_type,acquisition_channel,region,is_kyc_completed,referral_source,signup_month,days_since_signup,device_web_flag
3828,30-05-2025,iOS,Social,North,TRUE,Unknown,2025-05,43,0
3829,01-06-2025,Android,Social,West,TRUE,Unknown,2025-06,41,0
3830,18-06-2024,Android,Social,North,TRUE,Unknown,2024-06,389,0
3831,15-12-2024,Android,Paid,East,TRUE,Unknown,2024-12,209,0
3832,08-10-2024,Android,Organic,South,FALSE,Unknown,2024-10,277,0
3833,30-03-2024,Android,Social,North,FALSE,Unknown,2024-03,469,0
3834,19-02-2025,Android,Social,West,FALSE,Unknown,2025-02,143,0
3835,21-03-2024,Android,Social,West,TRUE,Unknown,2024-03,478,0
3836,28-12-2024,Android,Referral,West,TRUE,Friend,2024-12,196,0
3837,22-02-2024,iOS,Referral,West,TRUE,Influencer,2024-02,506,0
3838,08-10-2024,iOS,Organic,North,TRUE,Unknown,2024-10,277,0
3839,20-11-2024,Android,Referral,West,FALSE,Friend,2024-11,234,0
3840,27-12-2024,iOS,Organic,East,FALSE,Unknown,2024-12,197,0
3841,28-01-2024,iOS,Organic,West,TRUE,Unknown,2024-01,531,0
3842,06-03-2024,Android,Paid,East,TRUE,Unknown,2024-03,493,0
3843,13-08-2024,iOS,Paid,North,FALSE,Unknown,2024-08,333,0
3844,11-01-2025,Android,Organic,East,TRUE,Unknown,2025-01,182,0
3845,26-05-2025,iOS,Social,North,FALSE,Unknown,2025-05,47,0
3846,19-02-2025,Android,Social,West,FALSE,Unknown,2025-02,143,0
3847,22-06-2025,Android,Referral,South,TRUE,PromoCode,2025-06,20,0
3848,05-05-2025,iOS,Paid,East,FALSE,Unknown,2025-05,68,0
3849,05-04-2024,Android,Social,East,TRUE,Unknown,2024-04,463,0
3850,16-07-2024,Android,Organic,South,FALSE,Unknown,2024-07,361,0
3851,08-01-2025,Android,Referral,North,TRUE,Friend,2025-01,185,0
3852,19-08-2024,Android,Organic,North,TRUE,Unknown,2024-08,327,0
3853,26-04-2024,iOS,Organic,West,TRUE,Unknown,2024-04,442,0
3854,12-08-2024,iOS,Paid,East,FALSE,Unknown,2024-08,334,0
3855,04-08-2024,Android,Referral,North,FALSE,PromoCode,2024-08,342,0
3856,02-03-2024,Android,Organic,West,TRUE,Unknown,2024-03,497,0
3857,09-02-2025,iOS,Organic,North,FALSE,Unknown,2025-02,153,0
3858,08-03-2024,Android,Paid,South,TRUE,Unknown,2024-03,491,0
3859,05-10-2024,iOS,Paid,South,TRUE,Unknown,2024-10,280,0
3860,25-05-2024,Android,Referral,South,FALSE,PromoCode,2024-05,413,0
3861,01-12-2024,Android,Organic,West,TRUE,Unknown,2024-12,223,0
3862,16-10-2024,Android,Paid,East,TRUE,Unknown,2024-10,269,0
3863,15-03-2024,Android,Organic,South,TRUE,Unknown,2024-03,484,0
3864,27-09-2024,Android,Organic,South,FALSE,Unknown,2024-09,288,0
3865,30-07-2024,Android,Paid,North,FALSE,Unknown,2024-07,347,0
3866,13-06-2024,Android,Referral,South,FALSE,PromoCode,2024-06,394,0
3867,03-07-2024,Android,Organic,East,FALSE,Unknown,2024-07,374,0
3868,31-01-2025,Android,Organic,West,FALSE,Unknown,2025-01,162,0
3869,05-01-2024,Android,Paid,South,TRUE,Unknown,2024-01,554,0
3870,29-01-2025,Android,Organic,West,FALSE,Unknown,2025-01,164,0
3871,22-03-2024,Android,Organic,West,FALSE,Unknown,2024-03,477,0
3872,06-04-2024,Android,Paid,East,FALSE,Unknown,2024-04,462,0
3873,06-05-2025,iOS,Organic,North,FALSE,Unknown,2025-05,67,0
3874,30-08-2024,iOS,Organic,North,FALSE,Unknown,2024-08,316,0
3875,16-07-2024,Android,Social,West,TRUE,Unknown,2024-07,361,0
3876,01-01-2025,Android,Referral,South,TRUE,Influencer,2025-01,192,0
3877,27-10-2024,Android,Referral,West,FALSE,PromoCode,2024-10,258,0
3878,14-03-2025,iOS,Paid,North,FALSE,Unknown,2025-03,120,0
3879,07-06-2024,Android,Referral,South,TRUE,Friend,2024-06,400,0
3880,14-12-2024,Android,Social,North,FALSE,Unknown,2024-12,210,0
3881,16-04-2025,iOS,Referral,East,FALSE,PromoCode,2025-04,87,0
3882,19-04-2025,Android,Organic,North,TRUE,Unknown,2025-04,84,0
3883,19-08-2024,Android,Paid,South,TRUE,Unknown,2024-08,327,0
3884,08-09-2024,Android,Paid,South,TRUE,Unknown,2024-09,307,0
3885,29-06-2025,iOS,Paid,West,TRUE,Unknown,2025-06,13,0
3886,22-07-2024,Android,Paid,South,TRUE,Unknown,2024-07,355,0
3887,19-08-2024,iOS,Social,East,TRUE,Unknown,2024-08,327,0
3888,17-10-2024,iOS,Referral,North,TRUE,Friend,2024-10,268,0
3889,16-09-2024,Android,Organic,West,FALSE,Unknown,2024-09,299,0
3890,25-08-2024,Android,Organic,West,TRUE,Unknown,2024-08,321,0
3891,14-07-2024,Android,Paid,South,FALSE,Unknown,2024-07,363,0
3892,11-12-2024,iOS,Organic,East,FALSE,Unknown,2024-12,213,0
3893,28-05-2025,iOS,Organic,West,TRUE,Unknown,2025-05,45,0
3894,16-07-2024,Android,Organic,East,TRUE,Unknown,2024-07,361,0
3895,24-04-2025,iOS,Organic,East,TRUE,Unknown,2025-04,79,0
3896,09-11-2024,Android,Social,North,FALSE,Unknown,2024-11,245,0
3897,02-04-2024,Android,Organic,North,TRUE,Unknown,2024-04,466,0
3898,25-11-2024,Web,Organic,North,TRUE,Unknown,2024-11,229,1
3899,07-12-2024,iOS,Organic,East,FALSE,Unknown,2024-12,217,0
3900,18-02-2025,Android,Paid,North,TRUE,Unknown,2025-02,144,0
3901,29-05-2025,iOS,Organic,West,FALSE,Unknown,2025-05,44,0
3902,09-01-2024,Web,Referral,West,FALSE,Friend,2024-01,550,1
3903,27-09-2024,iOS,Organic,South,FALSE,Unknown,2024-09,288,0
3904,20-06-2024,iOS,Paid,East,FALSE,Unknown,2024-06,387,0
3905,04-01-2024,iOS,Social,North,TRUE,Unknown,2024-01,555,0
3906,11-05-2024,Android,Organic,West,FALSE,Unknown,2024-05,427,0
3907,09-01-2024,iOS,Paid,East,TRUE,Unknown,2024-01,550,0
3908,11-06-2025,Android,Paid,East,FALSE,Unknown,2025-06,31,0
3909,11-11-2024,iOS,Referral,North,TRUE,PromoCode,2024-11,243,0
3910,28-06-2025,Android,Paid,East,TRUE,Unknown,2025-06,14,0
3911,09-01-2024,iOS,Paid,North,FALSE,Unknown,2024-01,550,0
3912,14-01-2025,Android,Referral,North,TRUE,Friend,2025-01,179,0
3913,22-04-2024,Android,Paid,North,TRUE,Unknown,2024-04,446,0
3914,19-04-2024,Android,Organic,East,TRUE,Unknown,2024-04,449,0
3915,07-05-2025,Web,Organic,East,TRUE,Unknown,2025-05,66,1
3916,12-03-2024,Web,Referral,North,TRUE,PromoCode,2024-03,487,1
3917,06-05-2025,Android,Social,East,TRUE,Unknown,2025-05,67,0
3918,03-04-2025,Web,Social,North,FALSE,Unknown,2025-04,100,1
3919,05-04-2025,iOS,Social,South,TRUE,Unknown,2025-04,98,0
3920,05-11-2024,iOS,Referral,East,FALSE,Influencer,2024-11,249,0
3921,02-03-2024,Android,Referral,East,FALSE,PromoCode,2024-03,497,0
3922,10-01-2025,Web,Referral,South,FALSE,PromoCode,2025-01,183,1
3923,16-08-2024,Android,Paid,South,TRUE,Unknown,2024-08,330,0
3924,04-05-2024,iOS,Paid,South,TRUE,Unknown,2024-05,434,0
3925,09-05-2024,iOS,Organic,North,FALSE,Unknown,2024-05,429,0
3926,27-11-2024,iOS,Organic,North,FALSE,Unknown,2024-11,227,0
3927,10-03-2025,iOS,Referral,West,TRUE,Friend,2025-03,124,0
3928,24-01-2025,Android,Paid,South,FALSE,Unknown,2025-01,169,0
3929,21-10-2024,Android,Organic,West,FALSE,Unknown,2024-10,264,0
3930,20-05-2025,Android,Organic,North,TRUE,Unknown,2025-05,53,0
3931,06-04-2025,Android,Social,East,TRUE,Unknown,2025-04,97,0
3932,11-04-2025,Android,Referral,South,FALSE,Friend,2025-04,92,0
3933,27-08-2024,iOS,Paid,East,TRUE,Unknown,2024-08,319,0
3934,07-09-2024,iOS,Paid,North,TRUE,Unknown,2024-09,308,0
3935,05-07-2025,Android,Paid,South,TRUE,Unknown,2025-07,7,0
3936,08-01-2025,Android,Organic,West,FALSE,Unknown,2025-01,185,0
3937,06-06-2025,Android,Paid,West,FALSE,Unknown,2025-06,36,0
3938,31-01-2024,Android,Referral,North,FALSE,Friend,2024-01,528,0
3939,20-01-2025,Android,Organic,East,TRUE,Unknown,2025-01,173,0
3940,01-04-2025,iOS,Organic,North,TRUE,Unknown,2025-04,102,0
3941,27-03-2025,Android,Organic,East,FALSE,Unknown,2025-03,107,0
3942,03-12-2024,iOS,Paid,North,TRUE,Unknown,2024-12,221,0
3943,16-05-2025,Android,Organic,West,TRUE,Unknown,2025-05,57,0
3944,23-06-2025,iOS,Paid,East,TRUE,Unknown,2025-06,19,0
3945,21-11-2024,iOS,Paid,North,TRUE,Unknown,2024-11,233,0
3946,23-02-2025,Web,Social,South,TRUE,Unknown,2025-02,139,1
3947,27-06-2025,iOS,Paid,West,FALSE,Unknown,2025-06,15,0
3948,29-09-2024,Web,Organic,West,TRUE,Unknown,2024-09,286,1
3949,17-04-2025,iOS,Paid,South,TRUE,Unknown,2025-04,86,0
3950,16-08-2024,iOS,Referral,North,FALSE,Friend,2024-08,330,0
3951,03-02-2025,Android,Organic,East,TRUE,Unknown,2025-02,159,0
3952,28-10-2024,Android,Referral,West,FALSE,Influencer,2024-10,257,0
3953,16-12-2024,Android,Social,North,FALSE,Unknown,2024-12,208,0
3954,03-06-2024,iOS,Organic,South,FALSE,Unknown,2024-06,404,0
3955,02-05-2024,Android,Referral,East,TRUE,PromoCode,2024-05,436,0
3956,11-06-2025,iOS,Social,North,TRUE,Unknown,2025-06,31,0
3957,13-05-2025,Web,Paid,North,FALSE,Unknown,2025-05,60,1
3958,02-03-2024,Android,Referral,West,TRUE,Influencer,2024-03,497,0
3959,12-01-2025,Android,Organic,West,TRUE,Unknown,2025-01,181,0
3960,22-05-2024,Web,Organic,East,TRUE,Unknown,2024-05,416,1
3961,07-01-2025,Android,Referral,North,FALSE,PromoCode,2025-01,186,0
3962,13-04-2025,iOS,Referral,South,FALSE,Influencer,2025-04,90,0
3963,03-06-2025,Android,Social,South,TRUE,Unknown,2025-06,39,0
3964,22-01-2024,iOS,Organic,East,TRUE,Unknown,2024-01,537,0
3965,03-03-2025,Android,Paid,North,TRUE,Unknown,2025-03,131,0
3966,09-12-2024,iOS,Organic,West,TRUE,Unknown,2024-12,215,0
3967,15-12-2024,Android,Organic,North,TRUE,Unknown,2024-12,209,0
3968,19-01-2024,Android,Paid,West,FALSE,Unknown,2024-01,540,0
3969,19-04-2025,Android,Organic,South,TRUE,Unknown,2025-04,84,0
3970,17-10-2024,Android,Organic,East,FALSE,Unknown,2024-10,268,0
3971,28-07-2024,Web,Organic,East,FALSE,Unknown,2024-07,349,1
3972,10-06-2025,iOS,Organic,East,FALSE,Unknown,2025-06,32,0
3973,22-06-2025,Android,Social,West,TRUE,Unknown,2025-06,20,0
3974,09-05-2024,Android,Referral,South,TRUE,Friend,2024-05,429,0
3975,03-03-2024,Android,Organic,South,FALSE,Unknown,2024-03,496,0
3976,22-03-2024,iOS,Social,East,FALSE,Unknown,2024-03,477,0
3977,04-11-2024,iOS,Referral,East,FALSE,Friend,2024-11,250,0
3978,21-06-2025,Android,Social,West,TRUE,Unknown,2025-06,21,0
3979,14-12-2024,iOS,Organic,West,TRUE,Unknown,2024-12,210,0
3980,15-08-2024,iOS,Paid,North,TRUE,Unknown,2024-08,331,0
3981,17-10-2024,Web,Social,West,TRUE,Unknown,2024-10,268,1
3982,01-03-2025,Web,Organic,North,FALSE,Unknown,2025-03,133,1
3983,29-12-2024,iOS,Social,East,FALSE,Unknown,2024-12,195,0
3984,17-04-2024,iOS,Social,South,TRUE,Unknown,2024-04,451,0
3985,26-09-2024,Android,Social,West,FALSE,Unknown,2024-09,289,0
3986,04-06-2025,iOS,Organic,South,FALSE,Unknown,2025-06,38,0
3987,09-02-2025,Android,Organic,West,FALSE,Unknown,2025-02,153,0
3988,06-01-2025,Android,Organic,West,TRUE,Unknown,2025-01,187,0
3989,11-09-2024,Android,Social,North,TRUE,Unknown,2024-09,304,0
3990,29-05-2025,iOS,Organic,West,FALSE,Unknown,2025-05,44,0
3991,05-01-2024,Android,Paid,East,TRUE,Unknown,2024-01,554,0
3992,16-11-2024,Android,Paid,South,FALSE,Unknown,2024-11,238,0
3993,16-12-2024,Android,Organic,West,TRUE,Unknown,2024-12,208,0
3994,08-05-2024,Android,Organic,South,TRUE,Unknown,2024-05,430,0
3995,25-10-2024,Android,Paid,South,FALSE,Unknown,2024-10,260,0
3996,08-04-2025,iOS,Social,South,TRUE,Unknown,2025-04,95,0
3997,28-12-2024,iOS,Organic,West,TRUE,Unknown,2024-12,196,0
3998,25-03-2025,Android,Social,North,FALSE,Unknown,2025-03,109,0
3999,06-06-2024,iOS,Referral,South,FALSE,Influencer,2024-06,401,0
4000,08-04-2024,iOS,Referral,South,TRUE,PromoCode,2024-04,460,0
4001,02-08-2024,Android,Referral,West,FALSE,Friend,2024-08,344,0
4002,11-09-2024,iOS,Organic,West,TRUE,Unknown,2024-09,304,0
4003,08-05-2025,Web,Paid,East,TRUE,Unknown,2025-05,65,1
4004,26-01-2025,Android,Referral,East,FALSE,Friend,2025-01,167,0
4005,10-04-2025,Android,Organic,North,FALSE,Unknown,2025-04,93,0
4006,14-06-2024,Web,Paid,North,TRUE,Unknown,2024-06,393,1
4007,31-03-2025,iOS,Organic,North,FALSE,Unknown,2025-03,103,0
4008,25-10-2024,Android,Referral,North,TRUE,PromoCode,2024-10,260,0
4009,01-08-2024,Android,Paid,South,TRUE,Unknown,2024-08,345,0
4010,17-05-2025,Android,Paid,West,TRUE,Unknown,2025-05,56,0
4011,22-03-2024,iOS,Organic,East,TRUE,Unknown,2024-03,477,0
4012,08-07-2024,Android,Social,South,TRUE,Unknown,2024-07,369,0
4013,05-12-2024,Android,Organic,West,TRUE,Unknown,2024-12,219,0
4014,18-07-2024,iOS,Referral,West,TRUE,PromoCode,2024-07,359,0
4015,03-11-2024,Android,Paid,South,TRUE,Unknown,2024-11,251,0
4016,23-01-2024,Android,Referral,South,TRUE,Influencer,2024-01,536,0
4017,29-03-2025,Android,Organic,East,TRUE,Unknown,2025-03,105,0
4018,18-06-2025,iOS,Referral,North,FALSE,PromoCode,2025-06,24,0
4019,14-01-2025,Android,Organic,North,TRUE,Unknown,2025-01,179,0
4020,24-12-2024,iOS,Paid,East,FALSE,Unknown,2024-12,200,0
4021,10-10-2024,Android,Referral,East,FALSE,PromoCode,2024-10,275,0
4022,26-03-2024,Android,Referral,North,FALSE,PromoCode,2024-03,473,0
4023,17-03-2025,Android,Referral,South,TRUE,Influencer,2025-03,117,0
4024,27-05-2025,Android,Social,North,FALSE,Unknown,2025-05,46,0
4025,01-07-2025,iOS,Organic,West,TRUE,Unknown,2025-07,11,0
4026,03-06-2025,Android,Social,West,TRUE,Unknown,2025-06,39,0
4027,01-04-2024,iOS,Organic,East,FALSE,Unknown,2024-04,467,0
4028,31-07-2024,Android,Referral,North,TRUE,Influencer,2024-07,346,0
4029,09-03-2024,Web,Paid,North,TRUE,Unknown,2024-03,490,1
4030,22-06-2025,iOS,Paid,West,TRUE,Unknown,2025-06,20,0
4031,07-12-2024,iOS,Organic,North,FALSE,Unknown,2024-12,217,0
4032,08-05-2025,Android,Paid,East,FALSE,Unknown,2025-05,65,0
4033,09-11-2024,Android,Organic,East,TRUE,Unknown,2024-11,245,0
4034,05-02-2025,Android,Organic,West,FALSE,Unknown,2025-02,157,0
4035,19-02-2024,Web,Organic,North,FALSE,Unknown,2024-02,509,1
4036,19-03-2024,Android,Paid,North,FALSE,Unknown,2024-03,480,0
4037,09-04-2025,iOS,Organic,West,TRUE,Unknown,2025-04,94,0
4038,19-01-2024,iOS,Organic,South,FALSE,Unknown,2024-01,540,0
4039,24-06-2024,Android,Organic,South,TRUE,Unknown,2024-06,383,0
4040,26-10-2024,iOS,Organic,North,TRUE,Unknown,2024-10,259,0
4041,22-07-2024,iOS,Social,East,TRUE,Unknown,2024-07,355,0
4042,27-04-2024,iOS,Social,South,FALSE,Unknown,2024-04,441,0
4043,06-10-2024,Android,Organic,North,TRUE,Unknown,2024-10,279,0
4044,04-02-2025,Android,Referral,South,FALSE,PromoCode,2025-02,158,0
4045,23-10-2024,Android,Referral,West,FALSE,Influencer,2024-10,262,0
4046,14-04-2024,iOS,Paid,South,FALSE,Unknown,2024-04,454,0
4047,29-03-2024,iOS,Referral,South,FALSE,Friend,2024-03,470,0
4048,16-01-2025,Android,Organic,West,TRUE,Unknown,2025-01,177,0
4049,09-05-2025,Web,Paid,East,TRUE,Unknown,2025-05,64,1
4050,25-08-2024,Android,Organic,North,TRUE,Unknown,2024-08,321,0
4051,07-06-2024,iOS,Organic,East,FALSE,Unknown,2024-06,400,0
4052,15-06-2024,Web,Referral,East,TRUE,Friend,2024-06,392,1
4053,10-01-2025,iOS,Paid,South,FALSE,Unknown,2025-01,183,0
4054,02-01-2025,iOS,Organic,North,TRUE,Unknown,2025-01,191,0
4055,16-01-2025,Android,Paid,South,FALSE,Unknown,2025-01,177,0
4056,02-03-2024,Android,Referral,West,TRUE,Friend,2024-03,497,0
4057,01-11-2024,iOS,Social,East,TRUE,Unknown,2024-11,253,0
4058,17-04-2025,Android,Referral,East,FALSE,Influencer,2025-04,86,0
4059,22-06-2024,Android,Paid,West,TRUE,Unknown,2024-06,385,0
4060,21-01-2024,iOS,Paid,North,TRUE,Unknown,2024-01,538,0
4061,10-02-2024,Android,Organic,East,TRUE,Unknown,2024-02,518,0
4062,07-04-2024,Web,Organic,East,TRUE,Unknown,2024-04,461,1
4063,06-10-2024,iOS,Organic,North,TRUE,Unknown,2024-10,279,0
4064,23-02-2024,iOS,Paid,South,TRUE,Unknown,2024-02,505,0
4065,12-03-2025,iOS,Paid,West,TRUE,Unknown,2025-03,122,0
4066,02-03-2024,iOS,Social,North,TRUE,Unknown,2024-03,497,0
4067,07-06-2024,iOS,Referral,West,TRUE,Friend,2024-06,400,0
4068,07-04-2025,iOS,Organic,West,TRUE,Unknown,2025-04,96,0
4069,13-02-2025,Android,Organic,East,FALSE,Unknown,2025-02,149,0
4070,21-06-2024,iOS,Organic,North,FALSE,Unknown,2024-06,386,0
4071,21-03-2025,iOS,Referral,West,TRUE,Friend,2025-03,113,0
4072,14-04-2024,Android,Referral,South,TRUE,Influencer,2024-04,454,0
4073,06-04-2024,Android,Social,West,FALSE,Unknown,2024-04,462,0
4074,27-05-2025,iOS,Paid,East,TRUE,Unknown,2025-05,46,0
4075,13-06-2025,Android,Social,South,FALSE,Unknown,2025-06,29,0
4076,12-01-2025,Web,Paid,South,TRUE,Unknown,2025-01,181,1
4077,18-03-2024,Web,Social,North,TRUE,Unknown,2024-03,481,1
4078,07-03-2024,Android,Referral,South,TRUE,PromoCode,2024-03,492,0
4079,20-09-2024,iOS,Referral,North,TRUE,PromoCode,2024-09,295,0
4080,19-06-2024,Android,Paid,North,TRUE,Unknown,2024-06,388,0
4081,03-01-2024,iOS,Referral,South,FALSE,Friend,2024-01,556,0
4082,18-03-2024,Android,Paid,North,TRUE,Unknown,2024-03,481,0
4083,15-07-2024,iOS,Organic,North,FALSE,Unknown,2024-07,362,0
4084,02-07-2025,Android,Organic,South,TRUE,Unknown,2025-07,10,0
4085,06-03-2025,Android,Paid,East,TRUE,Unknown,2025-03,128,0
4086,04-09-2024,Android,Paid,West,TRUE,Unknown,2024-09,311,0
4087,19-11-2024,Android,Organic,North,TRUE,Unknown,2024-11,235,0
4088,12-06-2024,Android,Organic,North,TRUE,Unknown,2024-06,395,0
4089,11-08-2024,Android,Organic,South,TRUE,Unknown,2024-08,335,0
4090,10-12-2024,Android,Paid,West,FALSE,Unknown,2024-12,214,0
4091,07-12-2024,iOS,Organic,West,FALSE,Unknown,2024-12,217,0
4092,06-06-2024,iOS,Organic,North,TRUE,Unknown,2024-06,401,0
4093,05-03-2024,iOS,Organic,South,TRUE,Unknown,2024-03,494,0
4094,17-01-2025,Web,Organic,East,TRUE,Unknown,2025-01,176,1
4095,08-02-2024,Android,Social,West,TRUE,Unknown,2024-02,520,0
4096,21-07-2024,Android,Organic,East,TRUE,Unknown,2024-07,356,0
4097,01-02-2025,Android,Referral,South,TRUE,Influencer,2025-02,161,0
4098,31-10-2024,iOS,Paid,East,TRUE,Unknown,2024-10,254,0
4099,15-02-2025,Web,Social,South,TRUE,Unknown,2025-02,147,1
4100,30-09-2024,Android,Organic,North,TRUE,Unknown,2024-09,285,0
4101,16-03-2025,Android,Organic,East,TRUE,Unknown,2025-03,118,0
4102,29-06-2025,Android,Organic,North,TRUE,Unknown,2025-06,13,0
4103,02-01-2024,iOS,Organic,North,FALSE,Unknown,2024-01,557,0
4104,13-02-2024,iOS,Referral,South,TRUE,PromoCode,2024-02,515,0
4105,20-05-2025,Android,Organic,East,FALSE,Unknown,2025-05,53,0
4106,24-01-2025,Android,Organic,West,FALSE,Unknown,2025-01,169,0
4107,01-03-2024,iOS,Social,East,TRUE,Unknown,2024-03,498,0
4108,12-03-2025,iOS,Paid,West,TRUE,Unknown,2025-03,122,0
4109,15-06-2024,Android,Organic,North,FALSE,Unknown,2024-06,392,0
4110,30-03-2025,iOS,Organic,North,FALSE,Unknown,2025-03,104,0
4111,10-11-2024,Android,Organic,South,TRUE,Unknown,2024-11,244,0
4112,29-02-2024,iOS,Social,West,TRUE,Unknown,2024-02,499,0
4113,22-05-2024,iOS,Social,East,FALSE,Unknown,2024-05,416,0
4114,08-02-2024,Android,Social,South,TRUE,Unknown,2024-02,520,0
4115,01-01-2024,Android,Social,South,FALSE,Unknown,2024-01,558,0
4116,27-05-2025,iOS,Paid,South,TRUE,Unknown,2025-05,46,0
4117,08-12-2024,Android,Organic,East,TRUE,Unknown,2024-12,216,0
4118,19-05-2024,iOS,Paid,South,TRUE,Unknown,2024-05,419,0
4119,20-01-2025,iOS,Referral,East,TRUE,PromoCode,2025-01,173,0
4120,05-08-2024,iOS,Social,South,FALSE,Unknown,2024-08,341,0
4121,03-08-2024,Android,Paid,West,TRUE,Unknown,2024-08,343,0
4122,01-01-2025,Android,Paid,North,FALSE,Unknown,2025-01,192,0
4123,23-01-2024,iOS,Social,West,TRUE,Unknown,2024-01,536,0
4124,30-12-2024,Android,Organic,West,TRUE,Unknown,2024-12,194,0
4125,16-05-2025,iOS,Social,South,FALSE,Unknown,2025-05,57,0
4126,17-12-2024,iOS,Organic,West,TRUE,Unknown,2024-12,207,0
4127,19-01-2025,Android,Paid,West,FALSE,Unknown,2025-01,174,0
4128,14-03-2024,iOS,Organic,West,TRUE,Unknown,2024-03,485,0
4129,06-09-2024,Android,Referral,South,TRUE,Friend,2024-09,309,0
4130,10-06-2025,Android,Paid,East,TRUE,Unknown,2025-06,32,0
4131,28-06-2024,Web,Organic,North,TRUE,Unknown,2024-06,379,1
4132,02-10-2024,Web,Social,North,FALSE,Unknown,2024-10,283,1
4133,03-12-2024,Android,Referral,East,TRUE,Friend,2024-12,221,0
4134,01-01-2024,Web,Referral,East,TRUE,PromoCode,2024-01,558,1
4135,08-01-2025,Android,Organic,West,FALSE,Unknown,2025-01,185,0
4136,26-04-2025,Android,Social,North,FALSE,Unknown,2025-04,77,0
4137,20-08-2024,Android,Organic,East,TRUE,Unknown,2024-08,326,0
4138,26-03-2025,Web,Organic,West,TRUE,Unknown,2025-03,108,1
4139,07-02-2024,Android,Organic,North,TRUE,Unknown,2024-02,521,0
4140,13-01-2024,Android,Paid,South,TRUE,Unknown,2024-01,546,0
4141,28-10-2024,Android,Social,South,TRUE,Unknown,2024-10,257,0
4142,26-09-2024,iOS,Organic,North,FALSE,Unknown,2024-09,289,0
4143,01-10-2024,Android,Organic,North,TRUE,Unknown,2024-10,284,0
4144,17-04-2025,Android,Social,South,FALSE,Unknown,2025-04,86,0
4145,19-05-2024,Android,Referral,South,TRUE,Friend,2024-05,419,0
4146,31-07-2024,iOS,Referral,North,FALSE,Influencer,2024-07,346,0
4147,15-10-2024,iOS,Organic,West,TRUE,Unknown,2024-10,270,0
4148,29-04-2025,Android,Referral,East,TRUE,Friend,2025-04,74,0
4149,18-01-2024,iOS,Organic,East,TRUE,Unknown,2024-01,541,0
4150,15-03-2025,Android,Social,North,FALSE,Unknown,2025-03,119,0
4151,03-05-2025,iOS,Paid,East,TRUE,Unknown,2025-05,70,0
4152,25-01-2024,Android,Referral,South,FALSE,PromoCode,2024-01,534,0
4153,27-03-2024,Android,Organic,South,TRUE,Unknown,2024-03,472,0
4154,30-07-2024,Android,Organic,East,TRUE,Unknown,2024-07,347,0
4155,07-05-2024,iOS,Organic,North,TRUE,Unknown,2024-05,431,0
4156,22-03-2025,iOS,Organic,South,FALSE,Unknown,2025-03,112,0
4157,24-08-2024,Android,Organic,West,TRUE,Unknown,2024-08,322,0
4158,09-10-2024,iOS,Referral,West,TRUE,Influencer,2024-10,276,0
4159,17-01-2024,Android,Organic,South,TRUE,Unknown,2024-01,542,0
4160,12-02-2025,Android,Referral,South,TRUE,Friend,2025-02,150,0
4161,09-07-2024,Android,Organic,East,TRUE,Unknown,2024-07,368,0
4162,03-11-2024,iOS,Organic,North,TRUE,Unknown,2024-11,251,0
4163,07-09-2024,iOS,Referral,East,TRUE,PromoCode,2024-09,308,0
4164,04-07-2025,Android,Referral,North,TRUE,Influencer,2025-07,8,0
4165,17-06-2024,Android,Paid,West,FALSE,Unknown,2024-06,390,0
4166,07-04-2024,Android,Organic,West,TRUE,Unknown,2024-04,461,0
4167,07-10-2024,Android,Referral,North,TRUE,PromoCode,2024-10,278,0
4168,09-06-2024,Android,Paid,East,TRUE,Unknown,2024-06,398,0
4169,19-06-2024,Android,Organic,South,FALSE,Unknown,2024-06,388,0
4170,26-04-2024,Android,Referral,North,FALSE,Influencer,2024-04,442,0
4171,22-01-2025,Android,Paid,East,TRUE,Unknown,2025-01,171,0
4172,21-12-2024,Android,Organic,West,TRUE,Unknown,2024-12,203,0
4173,02-09-2024,Android,Social,South,TRUE,Unknown,2024-09,313,0
4174,23-03-2025,Android,Referral,West,FALSE,PromoCode,2025-03,111,0
4175,11-03-2025,iOS,Organic,North,FALSE,Unknown,2025-03,123,0
4176,23-09-2024,Android,Paid,West,TRUE,Unknown,2024-09,292,0
4177,17-03-2025,iOS,Organic,West,TRUE,Unknown,2025-03,117,0
4178,11-01-2024,Android,Social,North,FALSE,Unknown,2024-01,548,0
4179,07-05-2025,Android,Referral,South,FALSE,Influencer,2025-05,66,0
4180,01-07-2024,Android,Organic,North,TRUE,Unknown,2024-07,376,0
4181,03-07-2025,Android,Organic,East,FALSE,Unknown,2025-07,9,0
4182,17-05-2024,Android,Organic,North,TRUE,Unknown,2024-05,421,0
4183,27-04-2025,Web,Paid,North,FALSE,Unknown,2025-04,76,1
4184,17-02-2025,Android,Referral,South,TRUE,Friend,2025-02,145,0
4185,10-08-2024,Android,Organic,East,FALSE,Unknown,2024-08,336,0
4186,03-03-2025,iOS,Organic,West,TRUE,Unknown,2025-03,131,0
4187,26-11-2024,Android,Organic,West,FALSE,Unknown,2024-11,228,0
4188,18-12-2024,iOS,Organic,West,FALSE,Unknown,2024-12,206,0
4189,07-01-2024,Android,Organic,West,FALSE,Unknown,2024-01,552,0
4190,23-05-2025,Web,Paid,South,TRUE,Unknown,2025-05,50,1
4191,30-11-2024,Android,Referral,East,TRUE,Friend,2024-11,224,0
4192,25-04-2024,Android,Social,South,FALSE,Unknown,2024-04,443,0
